Symbol,Text,Name,Date,Retweets,Tweet Type,Hashtags,Mentions
MAR,"Best room! https://t.co/YwVEystRHc

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS",jfj49130,31/08/2020,0,Tweet,0,0
MAR,"Best room! https://t.co/3ohAT7wMwN

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS",nef07346,31/08/2020,0,Tweet,0,0
MAR,"Best room! https://t.co/vWTpcdYEMC

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS",ipn65278,31/08/2020,0,Tweet,0,0
MAR,"Best room! https://t.co/u9bMnl47fz

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS https://t.co/UO4XzGEyvr",ppd95786,31/08/2020,0,Tweet,0,0
MAR,"Best room! https://t.co/ka3LYuCMjq

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS $SRNE $VNQ $COF $GSX $BDN $GS https://t.co/I39h3MfjPr",fef65493,31/08/2020,0,Tweet,0,0
MAR,"RT @OMillionaires : Some implied moves for #earnings next week - 704 companies reporting(1of2):

$CSCO 5.7%
$CGC 12.8%
$RCL 9.7%
$MAR 6.2%
$DKNG 12.9%
$SOHU 14.5%
$DOYU 19.3%
$MELI 10.2%
$TLRY 14.2%
$INO 19.2%
$SPG 12.2%
$NVAX 11.11%
$OXY 8.7%
$SAGE 11.4%
$NIO 15.9%
$GOOS 14.0%
$HUYA 11.1%",Joe Gambiste,31/08/2020,0,Retweet,1,0
MAR,"RT @amzn_invest2018 : ???????????????   
MARRIOTT  ( $MAR )? NASDAQ

??????????",??,31/08/2020,0,Retweet,0,0
MAR,Travels Stocks Flying High $CRM $DRI $HIL $LVS $MAR $MGM $ADBE $EXPE $MSFT $SBUX $WYNN $BKNG https://t.co/Kz3aW5p0PS,TalkMarkets,31/08/2020,0,Tweet,0,0
MAR,"$SIX -4% $WYNN -3% $MAR -2% $LYV -2% 

AS REOPEN TRADES PULLING BACK AFTER STRONG GAINS LAST WEEK.",DogtheTrader,31/08/2020,0,Tweet,0,0
MAR,Short sale vol (not short interest) for $RCL on 2020-08-28 is 64%. https://t.co/xOyxzvjKxS $MAR 47% $NCLH 44% $IHG 29%,shortvolumes,31/08/2020,0,Tweet,0,0
MAR,"???????????????   
MARRIOTT  ( $MAR )? NASDAQ

??????????",?????????? ?????,31/08/2020,1,Tweet,0,0
MAR,"$MAR: Marriott to withdraw its common stock from listing on NYSE Chicago, formerly known as the Chicago Stock... https://t.co/kWOsL97pru",Briefing.com,31/08/2020,0,Tweet,0,0
MAR,"RT @stockpickmover : $NAFS - Loading @ 0.0096x0.0113 - vol increasing 

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS https://t.co/V27BUsTYx0",EBC,31/08/2020,0,Retweet,0,0
MAR,"$NAFS - Loading @ 0.0096x0.0113 - vol increasing 

$PINS $SOLO $MPC $HPQ $SMH $COP $FXI $LYFT $DVN $NOV $MDT $LVS $UNP $SLV $HD $SPXS $UAA $X $LOW $UA $LRCX $JNK $HBI $CLR $PEP $IIVI $FE $LQD $DOCU $PLD $TXN $MAR $ABT $MO $KIM $NUGT $DNR $BBBY $FHN $UPS $IBIO $KSS https://t.co/V27BUsTYx0",??????????????????????????,31/08/2020,1,Tweet,0,0
MAR,"RT @BrandonVanZee : 9 at 9™ – 08/31/20 https://t.co/QzDW2na7Mf via @market_scholars #9at9 #premarket #stocks #upgrades #earnings 

+ $VIR $DISH $YUMC $BECN $SPCE $APPS $CTLT $AXSM $ARWR

- $BILL $FSLY $GE $OSTK $KEY $SRNE $ESTC $PFG $MAR",M Collins,31/08/2020,0,Retweet,5,1
MAR,"$MAR New Form 8-K for Marriott International
From our Stock News Alerts App",$Stocknewsalerts,31/08/2020,0,Tweet,0,0
MAR,$MAR / Marriott International files form 8-K - Departure of Directors or Certain Officers; Election of Directors; Appointment of Certain Officers; Compensatory Arrangements of Certain Officers -  8-K https://t.co/dkqetuVYlQ,Fintel.io,31/08/2020,0,Tweet,0,0
MAR,"$MAR [15s. delayed] filed form 8-K on August 31, 09:52:17: Item5.02: Departure of Election 0f Officers or Compensatory Arrangements https://t.co/XLd7efibVZ",Flash Alert,31/08/2020,0,Tweet,0,0
MAR,"RT @BrandonVanZee : 9 at 9™ – 08/31/20 https://t.co/QzDW2na7Mf via @market_scholars #9at9 #premarket #stocks #upgrades #earnings 

+ $VIR $DISH $YUMC $BECN $SPCE $APPS $CTLT $AXSM $ARWR

- $BILL $FSLY $GE $OSTK $KEY $SRNE $ESTC $PFG $MAR",Dale Dillon Lips,31/08/2020,0,Retweet,5,1
MAR,"RT @BrandonVanZee : 9 at 9™ – 08/31/20 https://t.co/QzDW2na7Mf via @market_scholars #9at9 #premarket #stocks #upgrades #earnings 

+ $VIR $DISH $YUMC $BECN $SPCE $APPS $CTLT $AXSM $ARWR

- $BILL $FSLY $GE $OSTK $KEY $SRNE $ESTC $PFG $MAR",Ray Webb,31/08/2020,0,Retweet,5,1
MAR,"RT @BrandonVanZee : 9 at 9™ – 08/31/20 https://t.co/QzDW2na7Mf via @market_scholars #9at9 #premarket #stocks #upgrades #earnings 

+ $VIR $DISH $YUMC $BECN $SPCE $APPS $CTLT $AXSM $ARWR

- $BILL $FSLY $GE $OSTK $KEY $SRNE $ESTC $PFG $MAR",Eddie Walker,31/08/2020,0,Retweet,5,1
MAR,"RT @BrandonVanZee : 9 at 9™ – 08/31/20 https://t.co/QzDW2na7Mf via @market_scholars #9at9 #premarket #stocks #upgrades #earnings 

+ $VIR $DISH $YUMC $BECN $SPCE $APPS $CTLT $AXSM $ARWR

- $BILL $FSLY $GE $OSTK $KEY $SRNE $ESTC $PFG $MAR",Market Scholars,31/08/2020,0,Retweet,5,1
MAR,"9 at 9™ – 08/31/20 https://t.co/QzDW2na7Mf via @market_scholars #9at9 #premarket #stocks #upgrades #earnings 

+ $VIR $DISH $YUMC $BECN $SPCE $APPS $CTLT $AXSM $ARWR

- $BILL $FSLY $GE $OSTK $KEY $SRNE $ESTC $PFG $MAR",?????????????? ?????? ??????,31/08/2020,8,Tweet,5,1
MAR,$MAR's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram crosses above signal line. View odds for this and other indicators: https://t.co/JajMKVnWyf #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/f47PxvstHU,Tickeron,31/08/2020,0,Tweet,9,0
MAR,$MAR plans to withdraw its common stock from listing on NYSE Chicago Stock Exchange         #Marriott      https://t.co/oiyeHHJMki,Hottest Stocks Now,31/08/2020,0,Tweet,1,0
MAR,$MAR so what. still on nasdaq https://t.co/pUUbGU5UK6,apppro,31/08/2020,0,Tweet,0,0
MAR,"$MAR Marriott International, Inc. to Delist from NYSE Chicago Stock Exchange https://t.co/cXrbc0Zct7","OTC Dynamics, Inc.",31/08/2020,0,Tweet,0,0
MAR,"RT @junglejava1 : Marriott International, Inc. to Delist from NYSE Chicago Stock Exchange

$MAR https://t.co/3oQPOHfYQr",J,31/08/2020,0,Retweet,0,0
MAR,"Marriott International, Inc. to Delist from NYSE Chicago Stock Exchange

$MAR https://t.co/3oQPOHfYQr",jungle.java,31/08/2020,1,Tweet,0,0
MAR,"Marriott to delist from NYSE Chicago Stock Exchange 
$MAR",??lgo Bot,31/08/2020,0,Tweet,0,0
MAR,"$MAR Marriott International, Inc. to Delist from NYSE Chicago Stock Exchange
https://t.co/yTt4UlZ1xV",Stock Titan,31/08/2020,0,Tweet,0,0
MAR,"NEWS68: Marriott International, Inc. to Delist from NYSE Chicago Stock Exchange, $MAR",Umair Subhani,31/08/2020,0,Tweet,0,0
MAR,"PR21: Marriott International, Inc. to Delist from NYSE Chicago Stock Exchange, $MAR",Umair Subhani,31/08/2020,0,Tweet,0,0
MAR,"RT @MadMraket : Airlines, lodging are the next wave of this rally – PIMCO CIO  https://t.co/2ZcB2RwVfj 

$AAL
$UAL
$DAL
$LUV ... $JETS 

$MAR
$HLT
$WYNN ...",George Martens,31/08/2020,0,Retweet,0,0
MAR,"Dare pays off, $MAR current ratio less than 1, P/E more than 65, yet can’t stop from being money green",AKA,31/08/2020,0,Tweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $RH, $AMZN, $NVDA, $EW, $MAR, $RCL! Short Watches: $GH, $QTS, $MRNA!!",Jared Wesley,31/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Favs: $BA over 158.75, $HD over 250, $ARNA under 51, $NTNX under 23, $AMZN under 2379! Liking $MAR over 98.50 also...",Jared Wesley,31/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Favs: $PNC over 118, $MAR over 99.50, $EXPE over 87, $ZM under 158.35, $PTON under 41, $NVDA under 345!!",Jared Wesley,31/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $PNC, $RCL, $MAR, $EXPE, $WYNN, $DIS, $ALK! Short Watches: $AMZN, $REGN, $ZM, $NVDA, $LJPC, $PTON!",Jared Wesley,31/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Favs: $NVDA over 368, $MAR over 97, $V over 196, $JD over 52.20, $DIS over 122, $REGN under 548!",Jared Wesley,31/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $TSLA, $NOW, $MA, $NVAX, $NVDA, $MAR, $BABA, $V, $PYPL, $JD, $DIS! Short Watches: $REGN, $ZM, $PLAN, $MRNA!",Jared Wesley,31/08/2020,0,Retweet,0,0
MAR,"???
$CGM $APT $JAKK $DYNT $SPV $LMND $GNUS $GRAF $BIOL $NOVN $CHFS $AYRO $SOLO $CEMI $APT $NBY $CLSN $CHFS

  ?  Entries &amp; exits Daily! 

?? VISIT
https://t.co/bzQdDTHFEA  NOW

Here’s a weeks worth of fat gains. I withdrew close to 7k. 
$BABA, $DIS, $WDAY, $WMT, $MAR  positions https://t.co/TK0p9Vcl0r",Almion,31/08/2020,0,Tweet,0,0
MAR,"Two ""Game Changers"" Improve Outlook 
$ABT  $MAR  $UAL #powell #covid19 https://t.co/rVqNtykYXo",TalkMarkets,31/08/2020,0,Tweet,2,0
MAR,"RT @ScalpMaster1 : Long Watches: $ULTA, $VEEV, $ZM, $DELL, $PTON, $MAR! Short Watches: $OLLI, $VIRT, $BIG!",Jack Burden,31/08/2020,0,Retweet,0,0
MAR,"Long Watches: $ULTA, $VEEV, $ZM, $DELL, $PTON, $MAR! Short Watches: $OLLI, $VIRT, $BIG!",Jared Wesley,31/08/2020,0,Tweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Jorge Torres,30/08/2020,0,Retweet,0,0
MAR,$VAC Starting to wake up.  Will run with $HLT $MAR on positive vaccine coverage: https://t.co/ZNZ9ZatILa,RipShowStocks,30/08/2020,0,Tweet,0,0
MAR,$MAR Implied Volatility expiration 09/04/2020 #maxpain #options https://t.co/VD5mvwDhsY https://t.co/yuuySTf5VE,max pain,30/08/2020,0,Tweet,2,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Rodrigo Moyano,30/08/2020,0,Retweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Rodrigo.  the future engineer. ????,30/08/2020,0,Retweet,0,0
MAR,"$MAR and $RCL are just over the 200 day, late last week....the others good room for a trade, just to reach those same levels. 

Good luck this week.",WallStreetUnicorn,30/08/2020,0,Reply,0,0
MAR,"$RCL, $DAL, $LUV and $MAR are leading. Tomorrow (last day of month), I would like to see some catch up in $UAL, $AAL, $CCL over the Jul Mon highs (like the former stocks that are leading). If they can re-capture those highs, then the sector may all be in sync for some rotation.",WallStreetUnicorn,30/08/2020,0,Tweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Wilohernandez,30/08/2020,0,Retweet,0,0
MAR,"Spartan Energy Acquisition $SPAQ Massive Exposure Coming, To Be Featured On Jim Cramer's CNBC ""Mad Money"" Segment Next Week
https://t.co/BnESoqsmxY

$EIX $NG $YY $MAR $TMO $EPC $PAAS $NUAN $SAGE $NSC $ARI",Rumor Murmurs Buzz,30/08/2020,2,Tweet,0,0
MAR,$MAR's in Uptrend: Moving Average Convergence Divergence (MACD) Histogram just turned positive. View odds for this and other indicators: https://t.co/jGbrth9wyG #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/4kcdPqRyU0,Tickeron,30/08/2020,0,Tweet,9,0
MAR,"RT @MadMraket : Airlines, lodging are the next wave of this rally – PIMCO CIO  https://t.co/2ZcB2RwVfj 

$AAL
$UAL
$DAL
$LUV ... $JETS 

$MAR
$HLT
$WYNN ...",Drew Klum,30/08/2020,0,Retweet,0,0
MAR,@yatesinvesting $JPM $MAR $AXP $DIS,Nateib,30/08/2020,0,Reply,0,1
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",micajf #RECHAZO todo lo q venga de la izq,30/08/2020,0,Retweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Cristina,30/08/2020,0,Retweet,0,0
MAR,Is Expedia Stock a Buy? @themotleyfool #stocks $EXPE $GOOGL $BKNG $MAR $IHG $HLT $GOOG https://t.co/EhZUnTWZwK,thegreenisback,30/08/2020,0,Tweet,1,1
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",KBarbara Beretta B.,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Favs: $WYNN over 88, $MAR over 89, $RCL over 42.50, $UPS under 97.50, $BPMC under 60!",Joe Gambiste,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $TSLA, $AMZN, $BYND, $MAR, $MSFT, $EA, $QCOM, $ZM! Short Watches: $FIVN, $CODI, $BLMN!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $GOOGL, $FB, $WW, $MAR, $TCOM, $DIS, $ENPH, $SBUX, $RCL, $AXP, $CAT, $CVX, $HAL! Short Watches: $ZM, $AKAM, $APRN, $AMD, $MRNA, $NFLX, $WMT!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Favs: $WYNN over 88, $MAR over 89, $RCL over 42.50, $UPS under 97.50, $BPMC under 60!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $DCPH, $NVDA, $WYNN, $SPG, $JPM, $MAR, $SDC, $SBUX, $RCL, $DIS! Short Watches: $BPMC, $UPS, $MRK, $CNC, $JNJ, $LUV!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Favs: $MAR over 78, $BIDU over 106.75, $SBUX over 72!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $TSLA, $NVDA, $SHOP, $WYNN, $MAR, $AVGO, $EXPE, $UAL, $DAL, $BIDU! Short Watches: $APT, $TDOC, $ZM!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $ZM, $AHPI, $UAL, $AAL, $GME! Short Watches: $TSLA, $SHOP, $BA, $MAR, $RCL!",Joe Gambiste,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $CEMI, $NVAX, $INSG, $TDOC! Short Watches: $TSLA, $SHOP, $AVGO, $BA, $GS, $MAR, $HD!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"@SvnCapital $IHG has less luxury vs. $MAR &amp; $HLT, but Holiday Inn brands were &lt;50% of 2019 revenues; China was &lt;10%. If the idea is to invest in limited service &amp; domestic travel, Choice Hotels &amp; Whitbread are better; ditto Huazhu (Accor partner) for China exposure. $CHH $HTHT $WTB LN $AC FP https://t.co/6eiTk33wFr",Librarian Capital,30/08/2020,0,Reply,0,1
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Mónica López,30/08/2020,0,Retweet,0,0
MAR,"RT @ScalpMaster1 : Long Watches: $ZM, $AHPI, $UAL, $AAL, $GME! Short Watches: $TSLA, $SHOP, $BA, $MAR, $RCL!",Jared Wesley,30/08/2020,0,Retweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",Erick Aguilera.,30/08/2020,0,Retweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",BySergio,30/08/2020,0,Retweet,0,0
MAR,"RT @elchicoAFP : EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",popepa ????#Rechazonuevaconstitución,30/08/2020,0,Retweet,0,0
MAR,"EN QUE INVERTIR ESTE 2020:

(Para los que les gusta el riesgo y las acciones):

En lo más afectado x el covid pero q sin lugar a dudas va a volver a surgir: TURISMO

- Aerolíneas??
- Cruceros??
- Hoteles??

Algunas acciones q estoy mirando:

- $LTM
- $NCHL
- $RCL
- $MAR
- $BKNG",El Chico AFP ??????,30/08/2020,13,Tweet,0,0
MAR,2020-08-28 Short sale volume (not short interest) for $MAR is 47%. https://t.co/L26TFvApdc $CHH 62% $MTN 58% $H 62%,shortvolumes,30/08/2020,0,Tweet,0,0
MAR,"RT @LibrarianCap : Bill Ackman on hotels. $HLT revenues ""recovery over the next several years"", higher margin when demand back to '19 level. WFH may increase LT hotel demand, in-person meetings still important, rising demand in drive-to leisure markets &amp; global brands to gain share. $MAR $IHG LN https://t.co/TS7UVf5k2E",Rick Sanchez,30/08/2020,0,Retweet,0,0
MAR,"RT @LibrarianCap : Bill Ackman on hotels. $HLT revenues ""recovery over the next several years"", higher margin when demand back to '19 level. WFH may increase LT hotel demand, in-person meetings still important, rising demand in drive-to leisure markets &amp; global brands to gain share. $MAR $IHG LN https://t.co/TS7UVf5k2E",Money Print Go Brrr Capital,30/08/2020,0,Retweet,0,0
MAR,"Bill Ackman on hotels. $HLT revenues ""recovery over the next several years"", higher margin when demand back to '19 level. WFH may increase LT hotel demand, in-person meetings still important, rising demand in drive-to leisure markets &amp; global brands to gain share. $MAR $IHG LN https://t.co/TS7UVf5k2E",Librarian Capital,30/08/2020,4,Tweet,0,0
MAR,$MAR this is the time you buy equities thank you fed  4.39 % change recently https://t.co/e6UD2RHhvd,Consumer Cyclicals,30/08/2020,0,Tweet,0,0
MAR,"Operator of Trump international Hotel in Vancouver files for bankruptcy

https://t.co/s9Rh1XyaHj

$MAR $IHG $MGM $SPX",Samuel Odusami,30/08/2020,0,Tweet,0,0
MAR,"RT @BusinessFamous : Some 2020 Dividend Cuts/Suspensions:

?? $F Ford
?? $GPS Gap
?? $M Macy's
?? $DAL Delta
?? $BA Boeing
?? $DIS Disney
?? $CCL Carvinal
??? $MAR Marriot
??? $AMC Theaters
?? $EL Estee Lauder
?? $WFC Wells Fargo
?? $LVS Las Vegas Sands
?? $DKS Dick's Sporting

Which one hurt the most?",Lindy Lou,30/08/2020,0,Retweet,0,0
TRIP,"RT @stock_cannabis : Revive Therapeutics will start the phase 3 study for a Covid treatment in few days ... With value less than $60M ... ALERT ?? $RVV $RVVTF

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/ydH5ZDsVx3",JimmyFantino,07/09/2020,0,Retweet,0,1
TRIP,RT @Zacknation_ : Watch V!deo Actress Pat Ugwu $trip$ To Her Und3rw£ar As She Tw£rk$ On Instagram For Her Followers https://t.co/bvGhX7S2A4,Joe Gambiste,07/09/2020,0,Retweet,0,0
TRIP,Watch V!deo Actress Pat Ugwu $trip$ To Her Und3rw£ar As She Tw£rk$ On Instagram For Her Followers https://t.co/bvGhX7S2A4,Zacknation Tv,07/09/2020,1,Tweet,0,0
TRIP,"RT @stock_cannabis : Revive Therapeutics will start the phase 3 study for a Covid treatment in few days ... With value less than $60M ... ALERT ?? $RVV $RVVTF

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/ydH5ZDsVx3",GBK,07/09/2020,0,Retweet,0,1
TRIP,"RT @stock_cannabis : Revive Therapeutics will start the phase 3 study for a Covid treatment in few days ... With value less than $60M ... ALERT ?? $RVV $RVVTF

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/ydH5ZDsVx3",Joe Gambiste,07/09/2020,0,Retweet,0,1
TRIP,"RT @stock_cannabis : Revive Therapeutics will start the phase 3 study for a Covid treatment in few days ... With value less than $60M ... ALERT ?? $RVV $RVVTF

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/ydH5ZDsVx3",mike,07/09/2020,0,Retweet,0,1
TRIP,"Revive Therapeutics will start the phase 3 study for a Covid treatment in few days ... With value less than $60M ... ALERT ?? $RVV $RVVTF

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/ydH5ZDsVx3",The Cannabis Stock,07/09/2020,6,Tweet,0,1
TRIP,"RT @BrianFeroldi : The ""best"" reason to sell is when your original thesis is busted

Examples of investing thesis that I got wrong:

Brand deteriorates $UA
Company is being disrupted $GME
I was wrong on the moat $GRUB
Management can't execute $TRIP
Outside forces matter more than I thought $KMI",Shaunak,06/09/2020,0,Retweet,0,0
TRIP,"RT @Jollibeestocks : Not on the list but looks good
$AMD - Trend still in tact, you could start building something small
$TRIP - This is my travel LT pick 
$AAL - A slightly cheaper alternative to $SAVE
$TMUS - This was on the weekly stockpicks last week, but imo trend still looking strong",GoodLad,06/09/2020,0,Retweet,0,0
TRIP,"RT @Jacobgram : No one:

Springfield signage: “CA$H 4 DIABETIC $TRIP$”",Joe Gambiste,06/09/2020,0,Retweet,0,0
TRIP,"No one:

Springfield signage: “CA$H 4 DIABETIC $TRIP$”",Jacob Gram,06/09/2020,1,Tweet,0,0
TRIP,"RT @Jollibeestocks : Not on the list but looks good
$AMD - Trend still in tact, you could start building something small
$TRIP - This is my travel LT pick 
$AAL - A slightly cheaper alternative to $SAVE
$TMUS - This was on the weekly stockpicks last week, but imo trend still looking strong",Straw Hat Stocks,06/09/2020,0,Retweet,0,0
TRIP,"Not on the list but looks good
$AMD - Trend still in tact, you could start building something small
$TRIP - This is my travel LT pick 
$AAL - A slightly cheaper alternative to $SAVE
$TMUS - This was on the weekly stockpicks last week, but imo trend still looking strong",JollibeeStocks,06/09/2020,2,Reply,0,0
TRIP,"M2Bio Sciences :  one of the only to complete a study on psilocybin on animal... To be release soon...

Ticker $WUHN | Market Cap $10M

VS

$MMED | Market Cap $94M

Compass | Market Cap $800M +

$numi $trip $shrm $rvv//client
https://t.co/0v2tvD6AWt",The Cannabis Stock,06/09/2020,0,Tweet,0,0
TRIP,Tripadvisor Inc $TRIP Given Consensus Recommendation of “Hold” by Brokerages https://t.co/J11Ze5Lmka #stocks,US Banking News,06/09/2020,0,Tweet,1,0
