Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
DJI,"Trump’s bull market is now his bear market: Dow Jones has lost &gt;30% of its value in just over a month, almost wiping out all of its gains since Donald Trump was inaugurated three years ago. Bad omen for reelection? https://t.co/RhY397ug5X https://t.co/6TPDVBjphk",Holger Zschaepitz,18/03/2020,103,43,Tweet,0,0,photo
DJI,"Trump’s bull market is now his bear market: Dow Jones has lost &gt;30% of its value in just over a month, almost wiping out all of its gains since Donald Trump was inaugurated three years ago. Bad omen for reelection? https://t.co/RhY397ug5X https://t.co/6TPDVBjphk",Holger Zschaepitz,18/03/2020,103,43,Tweet,0,0,photo
DJI,Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. https://t.co/Cf6SJTRYdS https://t.co/KpvEXqtet9,Holger Zschaepitz,19/03/2020,65,25,Tweet,0,0,photo
DJI,Dow Jones regains 20k as Index rises almost 200 points or 1% in rebound from 3y low. Tech and energy shares lead. https://t.co/Cf6SJTRYdS https://t.co/KpvEXqtet9,Holger Zschaepitz,19/03/2020,65,25,Tweet,0,0,photo
DJI,Oops! Dow Jones erases all gains since Trump election. https://t.co/AFtwPj6gCu,Holger Zschaepitz,23/03/2020,594,282,Tweet,0,0,photo
DJI,Oops! Dow Jones erases all gains since Trump election. https://t.co/AFtwPj6gCu,Holger Zschaepitz,23/03/2020,594,282,Tweet,0,0,photo
DJI,"Dow Jones Industrial surging &gt;2,000 points or 11.4% in biggest rally since 1933, amid optimism for US econ stimulus as Congress continues to debate the details of the roughly $2tn bill. https://t.co/gNUUb0YYcQ",Holger Zschaepitz,24/03/2020,250,129,Tweet,0,0,photo
DJI,"Dow Jones Industrial surging &gt;2,000 points or 11.4% in biggest rally since 1933, amid optimism for US econ stimulus as Congress continues to debate the details of the roughly $2tn bill. https://t.co/gNUUb0YYcQ",Holger Zschaepitz,24/03/2020,250,129,Tweet,0,0,photo
DJI,Just to put historic moves into perspective: Dow Jones Industrial Average clocked biggest daily gain since 1933 after last week's worst 1day drop since 1987. https://t.co/jFt5vsfRtb,Holger Zschaepitz,25/03/2020,182,83,Tweet,0,0,photo
DJI,Just to put historic moves into perspective: Dow Jones Industrial Average clocked biggest daily gain since 1933 after last week's worst 1day drop since 1987. https://t.co/jFt5vsfRtb,Holger Zschaepitz,25/03/2020,182,83,Tweet,0,0,photo
DJI,"Dow Jones rose almost 500 points following Tuesday's sharp rally, marking the index's first back-to-back gains since Feb. 6. https://t.co/iv1dQYSQrJ",Holger Zschaepitz,25/03/2020,125,48,Tweet,0,0,photo
DJI,"Dow Jones rose almost 500 points following Tuesday's sharp rally, marking the index's first back-to-back gains since Feb. 6. https://t.co/iv1dQYSQrJ",Holger Zschaepitz,25/03/2020,125,48,Tweet,0,0,photo
DJI,"A new bull market has begun: Dow rallies more than 1,300 points, capping its biggest 3-day surge since 1931, ending shortest bear market in history. The Dow Jones Industrial Average has rallied more than 20% since hitting a low three days ago. https://t.co/zNJBdOiJwT https://t.co/8ybvG8dEW8",Holger Zschaepitz,26/03/2020,462,219,Tweet,0,0,photo
DJI,"A new bull market has begun: Dow rallies more than 1,300 points, capping its biggest 3-day surge since 1931, ending shortest bear market in history. The Dow Jones Industrial Average has rallied more than 20% since hitting a low three days ago. https://t.co/zNJBdOiJwT https://t.co/8ybvG8dEW8",Holger Zschaepitz,26/03/2020,462,219,Tweet,0,0,photo
DJI,"Dow Jones fell &gt;900 points or 4% on Friday, but still recorded the biggest weekly gain since the Great Depression. The blue-chip index jumped 12.8% in the 5days, after Congress agreed to a $2tn spending bill to combat the economic effects of the pandemic. https://t.co/gSNIWP3HeN",Holger Zschaepitz,27/03/2020,133,58,Tweet,0,0,photo
DJI,"Dow Jones fell &gt;900 points or 4% on Friday, but still recorded the biggest weekly gain since the Great Depression. The blue-chip index jumped 12.8% in the 5days, after Congress agreed to a $2tn spending bill to combat the economic effects of the pandemic. https://t.co/gSNIWP3HeN",Holger Zschaepitz,27/03/2020,133,58,Tweet,0,0,photo
DJI,OUCH! Dow Jones drops 400 points as iconic index suffers worst quarter since 1987 and worst first quarter ever. Plunged 23.2% in Q1. https://t.co/qMN9lrfL1B,Holger Zschaepitz,31/03/2020,315,158,Tweet,0,0,photo
DJI,OUCH! Dow Jones drops 400 points as iconic index suffers worst quarter since 1987 and worst first quarter ever. Plunged 23.2% in Q1. https://t.co/qMN9lrfL1B,Holger Zschaepitz,31/03/2020,315,158,Tweet,0,0,photo
DJI,"Dow Jones suffers worst first quarter ever. Only 1 Dow member, Microsoft, ended Q1 2020 in positive territory w/+0.01% while Boeing plunged &gt;50% YTD, while Chevron and Exxon sank around 40% after oil suffered its worst quarterly beatdown on record. https://t.co/7ZZwwT1Zns",Holger Zschaepitz,31/03/2020,364,228,Tweet,0,0,photo
DJI,"Dow Jones suffers worst first quarter ever. Only 1 Dow member, Microsoft, ended Q1 2020 in positive territory w/+0.01% while Boeing plunged &gt;50% YTD, while Chevron and Exxon sank around 40% after oil suffered its worst quarterly beatdown on record. https://t.co/7ZZwwT1Zns",Holger Zschaepitz,31/03/2020,364,228,Tweet,0,0,photo
DJI,Wall St starts the new quarter on the wrong foot w/Dow Jones down 973.65 points or -4.44% as investors braced for a longer economic shutdown that’s likely to devastate corporate profits and dividends. https://t.co/7CIy5OX37L,Holger Zschaepitz,01/04/2020,166,86,Tweet,0,0,photo
DJI,Wall St starts the new quarter on the wrong foot w/Dow Jones down 973.65 points or -4.44% as investors braced for a longer economic shutdown that’s likely to devastate corporate profits and dividends. https://t.co/7CIy5OX37L,Holger Zschaepitz,01/04/2020,166,86,Tweet,0,0,photo
DJI,"Dow Jones soars more than 1,600 points or almost 8% as growth rate of new coronavirus cases appears to slow. https://t.co/Jubb7mi52r https://t.co/Zhcf93nhe0",Holger Zschaepitz,06/04/2020,147,66,Tweet,0,0,photo
DJI,"Dow Jones soars more than 1,600 points or almost 8% as growth rate of new coronavirus cases appears to slow. https://t.co/Jubb7mi52r https://t.co/Zhcf93nhe0",Holger Zschaepitz,06/04/2020,147,66,Tweet,0,0,photo
DJI,"Dow Jones drop &gt;300 points or 1.4% before foggy earnings season begins. But Index pared earlier losses after dropping as much as 2.6%. Tech-heavy Nasdaq bucked the broader market’s negative trend, rising 0.5% as Netflix jumped 7% to a 52-week high while Amazon advanced 6.2%. https://t.co/C3azAvHPCn",Holger Zschaepitz,13/04/2020,146,58,Tweet,0,0,photo
DJI,"Dow Jones drop &gt;300 points or 1.4% before foggy earnings season begins. But Index pared earlier losses after dropping as much as 2.6%. Tech-heavy Nasdaq bucked the broader market’s negative trend, rising 0.5% as Netflix jumped 7% to a 52-week high while Amazon advanced 6.2%. https://t.co/C3azAvHPCn",Holger Zschaepitz,13/04/2020,146,58,Tweet,0,0,photo
DJI,Dow Jones rallies &gt;500 points or 2.4% on improving virus outlook w/fear index Vix dipped below 40 for the first time since Mar5. Tech stocks which are not negatively impacted by the coronavirus response outperform w/Amazon jumps to an all-time high. https://t.co/YedTISQlkE https://t.co/SgemsTNGRG,Holger Zschaepitz,14/04/2020,107,42,Tweet,0,0,photo
DJI,Dow Jones rallies &gt;500 points or 2.4% on improving virus outlook w/fear index Vix dipped below 40 for the first time since Mar5. Tech stocks which are not negatively impacted by the coronavirus response outperform w/Amazon jumps to an all-time high. https://t.co/YedTISQlkE https://t.co/SgemsTNGRG,Holger Zschaepitz,14/04/2020,107,42,Tweet,0,0,photo
DJI,"Dow Jones drops 445 points or 1.9% amidst a flurry of weak macro releases, along w/another batch of earnings updates from large banks. https://t.co/H01DQ1sdhv",Holger Zschaepitz,15/04/2020,92,43,Tweet,0,0,photo
DJI,"Dow Jones drops 445 points or 1.9% amidst a flurry of weak macro releases, along w/another batch of earnings updates from large banks. https://t.co/H01DQ1sdhv",Holger Zschaepitz,15/04/2020,92,43,Tweet,0,0,photo
DJI,"During the entire 1918 flu pandemic, the DJIA never experienced a peak to trough decline of more than 11%. https://t.co/2AaisLQ58K https://t.co/Iu6TDf8OX7",Bespoke,18/04/2020,113,35,Tweet,0,0,photo
DJI,"While the flu didn't get the DJIA in 1918, the 1920 recession sure did, resulting in a 46% decline. https://t.co/WeE4YWzGhx",Bespoke,18/04/2020,45,15,Reply,0,0,photo
DJI,"Dow Jones drops almost 600 points or 2.4% amidst a historic oil plunge as investors assess how deep and how long the current recession will last, and how prepared Corp America is to weather the storm of the current shutdown and the global slowdown. https://t.co/mPqn65pm2q",Holger Zschaepitz,20/04/2020,173,80,Tweet,0,0,photo
DJI,"Dow Jones drops almost 600 points or 2.4% amidst a historic oil plunge as investors assess how deep and how long the current recession will last, and how prepared Corp America is to weather the storm of the current shutdown and the global slowdown. https://t.co/mPqn65pm2q",Holger Zschaepitz,20/04/2020,173,80,Tweet,0,0,photo
DJI,"Dow Jones jumps more &gt;260 points or 1.1% as oil extends rebound, but index posts first weekly loss in three. Lost 1.9% this week, w/Boeing, Cocoa Cola, Disney and Amex as biggest losers. https://t.co/zpskMWWE4o",Holger Zschaepitz,24/04/2020,94,25,Tweet,0,0,photo
DJI,"Dow Jones jumps more &gt;260 points or 1.1% as oil extends rebound, but index posts first weekly loss in three. Lost 1.9% this week, w/Boeing, Cocoa Cola, Disney and Amex as biggest losers. https://t.co/zpskMWWE4o",Holger Zschaepitz,24/04/2020,94,25,Tweet,0,0,photo
DJI,"Wall St drops on mega-cap slump. Dow Jones snaps 4d winning streak, erase almost 400 point gain as big tech shares like Facebook, Amazon and Netflix slide. https://t.co/JCkFpeKiFl",Holger Zschaepitz,28/04/2020,91,39,Tweet,0,0,photo
DJI,"Wall St drops on mega-cap slump. Dow Jones snaps 4d winning streak, erase almost 400 point gain as big tech shares like Facebook, Amazon and Netflix slide. https://t.co/JCkFpeKiFl",Holger Zschaepitz,28/04/2020,91,39,Tweet,0,0,photo
DJI,"Sell in May...? Dow Jones drops &gt;600 points to start the new month, Amazon falls 7%. https://t.co/2VedhhXyU5 https://t.co/FLpoj3sL24",Holger Zschaepitz,01/05/2020,323,130,Tweet,0,0,photo
DJI,"Sell in May...? Dow Jones drops &gt;600 points to start the new month, Amazon falls 7%. https://t.co/2VedhhXyU5 https://t.co/FLpoj3sL24",Holger Zschaepitz,01/05/2020,323,130,Tweet,0,0,photo
DJI,There are as many stocks in the DJIA down over 30% as there are stocks up YTD (5). https://t.co/dGEgAzDGg1,Bespoke,05/05/2020,17,5,Tweet,0,0,photo
DJI,Dow Jones jumps &gt;900 points or 3.9% in best day since early April on coronavirus vaccine hopes. https://t.co/g56dsmOuau,Holger Zschaepitz,18/05/2020,121,55,Tweet,0,0,photo
DJI,Dow Jones jumps &gt;900 points or 3.9% in best day since early April on coronavirus vaccine hopes. https://t.co/g56dsmOuau,Holger Zschaepitz,18/05/2020,121,55,Tweet,0,0,photo
DJI,"The Dow Jones Industrial Average surged more than 900 points Monday, its best day since April 6, on hopeful developments surrounding a potential coronavirus vaccine https://t.co/T8ZRi9Qmei",WSJ Markets,18/05/2020,7,5,Tweet,0,0,
DJI,"$DJIA 25,000 is exciting every time, even for the 4th time in 2 years and 5 months. https://t.co/gJjiwdQniw",Sven Henrich,26/05/2020,311,60,Tweet,0,0,photo
DJI,Nasdaq was just down 1% while the DJIA was up 0.8%.  Last time DJIA was up 0.5%+ when Nasdaq finished down 1% was in September 2015.,Bespoke,27/05/2020,12,2,Tweet,0,0,
DJI,"perhaps time to check in on an old friend to put everything in a larger context.
Also: 1932 was a lifetime buying opportunity ??
$DJIA https://t.co/TB0x1lYlax",Sven Henrich,09/06/2020,140,25,Reply,0,0,photo
DJI,"Wall St suffered worst trading day since March w/Dow Jones down 6.9%, Boeing plunged 16.4%, Dow Inc almost 10% lower. https://t.co/RGYCtdyBGd",Holger Zschaepitz,11/06/2020,221,119,Tweet,0,0,photo
DJI,"Wall St suffered worst trading day since March w/Dow Jones down 6.9%, Boeing plunged 16.4%, Dow Inc almost 10% lower. https://t.co/RGYCtdyBGd",Holger Zschaepitz,11/06/2020,221,119,Tweet,0,0,photo
DJI,Dow Jones rose 527 points or 2% as optimism over a recovering US economy overrode concern that coronavirus cases are worsening in locations ranging from Texas to China. https://t.co/JZ504b38In,Holger Zschaepitz,16/06/2020,122,43,Tweet,0,0,photo
DJI,Dow Jones rose 527 points or 2% as optimism over a recovering US economy overrode concern that coronavirus cases are worsening in locations ranging from Texas to China. https://t.co/JZ504b38In,Holger Zschaepitz,16/06/2020,122,43,Tweet,0,0,photo
DJI,$DJIA https://t.co/leNpcU8o8q,Sven Henrich,23/06/2020,150,11,Reply,0,0,photo
DJI,"RT @GunjanJS : The divergence in the performance of the major U.S. stock indexes this year is the widest in more than a DECADE.

--Nasdaq Composite: up 13% in 2020
--Dow Jones Industrial Average:  down 8.3%. 
--S&amp;P 500: down 3.1%.

https://t.co/wgFaq5eDZV

via @karen_langley @WSJmarkets",WSJ Markets,24/06/2020,0,0,Retweet,0,2,
DJI,$DJIA ?? https://t.co/vukace46rn,Sven Henrich,24/06/2020,165,20,Reply,0,0,photo
DJI,$DJIA: Broken https://t.co/4PdaQdJ28S,Sven Henrich,24/06/2020,322,46,Reply,0,0,photo
DJI,"Wild.
$DJIA rallied back to the broken 2009 trend line and rejected from there. https://t.co/mtpnlGefRn",Sven Henrich,25/06/2020,105,18,Reply,0,0,photo
DJI,"Not including today, there have only been 4 other days this year where the DJIA finished higher on the day and the Nasdaq was down.",Bespoke,25/06/2020,12,3,Tweet,0,0,
DJI,"Meanwhile, there have been 17 days where the DJIA was down, but the Nasdaq was up.",Bespoke,25/06/2020,2,1,Reply,0,0,
DJI,$DJIA: new lows https://t.co/T6HdUtiopP,Sven Henrich,26/06/2020,157,13,Reply,0,0,photo
DJI,"The Dow Jones Industrial Average dropped more than 700 points and limped to a weekly loss as daily coronavirus infections rapidly increased, fanning worries about a slowdown in the economy’s reopening https://t.co/cnLnPcSDv3",WSJ Markets,27/06/2020,3,1,Tweet,0,0,
DJI,"Big picture $DJIA:

Below Jan 2018 highs, hasn't gone anywhere in 2.5 years.

Blow-off top courtesy Fed repo in Q4/19 into Q1 2020.

Now island reversal and below key resistance.

That's with rates at zero and a $7 trillion+ Fed balance sheet.

Congrats. https://t.co/gk1BysNy7P",Sven Henrich,30/06/2020,329,78,Tweet,0,0,photo
DJI,"Watch the $DJIA, it may be the gargoyle of this market.

https://t.co/zBARhYu3Zb",Sven Henrich,07/07/2020,243,37,Tweet,0,0,
DJI,"RT @NorthmanTrader : Watch the $DJIA, it may be the gargoyle of this market.

https://t.co/zBARhYu3Zb",Sven Henrich,08/07/2020,0,0,Retweet,0,0,
DJI,$DIA $DJIA https://t.co/S1fGIP26r8,Sven Henrich,08/07/2020,44,4,Reply,0,0,photo
DJI,$DIA $DJIA updated https://t.co/S36R95bU0Z,Sven Henrich,09/07/2020,36,3,Reply,0,0,photo
DJI,It looks like this year that Main St (retail investor) will beat Wall St (institutional investors) in the markets. Goldman Sachs Retail Basket w/Robinhood Favs has gained +24%Ytd while Dow Jones down -8% YTD. https://t.co/YflEK3z3qe,Holger Zschaepitz,11/07/2020,141,55,Tweet,0,0,photo
DJI,It looks like this year that Main St (retail investor) will beat Wall St (institutional investors) in the markets. Goldman Sachs Retail Basket w/Robinhood Favs has gained +24%Ytd while Dow Jones down -8% YTD. https://t.co/YflEK3z3qe,Holger Zschaepitz,11/07/2020,141,55,Tweet,0,0,photo
DJI,"The Dow Jones Industrial Average climbed about 500 points, while the Nasdaq was up 1.3%--on pace for its 28th record close of the year https://t.co/7z6w6JuqgO",WSJ Markets,13/07/2020,5,2,Tweet,0,0,
DJI,"Trade Deal going great $DJIA +3,000
There won't be a trade deal $DJIA +500",Sven Henrich,14/07/2020,416,34,Tweet,0,0,
DJI,"$DJIA: +22
$NDX: +218",Sven Henrich,20/07/2020,69,8,Tweet,0,0,
DJI,Dow Jones drops &gt;350 points w/tech shares hit especially hard as an increase in jobless claims and a high bar for Megacap Tech earnings dampen the mood. https://t.co/1Qx79N2IIn,Holger Zschaepitz,23/07/2020,148,60,Tweet,0,0,photo
DJI,Dow Jones drops &gt;350 points w/tech shares hit especially hard as an increase in jobless claims and a high bar for Megacap Tech earnings dampen the mood. https://t.co/1Qx79N2IIn,Holger Zschaepitz,23/07/2020,148,60,Tweet,0,0,photo
DJI,"Dow Jones falls nearly 200 points, suffering first negative week in four as Intel slumps. https://t.co/Ez0zroJhkH https://t.co/t9qyjNRFx7",Holger Zschaepitz,24/07/2020,79,31,Tweet,0,0,photo
DJI,"Dow Jones falls nearly 200 points, suffering first negative week in four as Intel slumps. https://t.co/Ez0zroJhkH https://t.co/t9qyjNRFx7",Holger Zschaepitz,24/07/2020,79,31,Tweet,0,0,photo
DJI,"$DJIA has gone nowhere in 2.5 years.
But US debt and the Fed's balance sheet has. https://t.co/Lp0CISwB83",Sven Henrich,27/07/2020,234,51,Tweet,0,0,photo
DJI,S&amp;P Dow Jones Indices is facing possible SEC enforcement action related to volatility disclosures https://t.co/fhW97BJvwv,WSJ Markets,29/07/2020,3,1,Tweet,0,0,
DJI,Apple's weight in the DJIA will drop from 10.5% down to 2.8% post split.,Bespoke,30/07/2020,226,74,Tweet,0,0,
