Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
SPY,"Just to put things into perspective. S&amp;P500’s all-time high driven mainly by global liquidity which hit an all-time high as well this week. The #Fed's balance sheet alone has risen by $30bn past week, total assets of #ECB by $12bn. https://t.co/zXulqonv3i",Holger Zschaepitz,14/12/2019,685,360,Tweet,2,0,photo
SPY,"Looks as if credit mkts are not particularly concerned about Daimler's creditworthiness. Daimler 5y default probably drops to 4.4%, dismissing latest actions by rating agencies. Daimler's rating was downgraded by Moody's to A3 from A2, outlook neg. S&amp;P has cut rating to A- from A https://t.co/MG0NoT4UFu",Holger Zschaepitz,16/12/2019,52,19,Tweet,0,0,photo
SPY,"Even w/10yrs of gains behind it, US stock mkt hasn’t reached point of irrational exuberance &amp; rally likely has further room to run, acc to BBG. Earnings growth largely powered stock-price gains over past decade. S&amp;P 500 has jumped 2.8x since start of 2010 vs 2.7x increase in EPS. https://t.co/t8vfgLyVuT",Holger Zschaepitz,18/12/2019,113,66,Tweet,0,0,photo
SPY,"#Argentina's credit rating cut to near default by Fitch, S&amp;P. Country cut to selective default after govt delays payments. While downgrades leave Argentina just one step away from 9th default in its history, yields on bonds have fallen to 2mth lows. https://t.co/gH2LBhV5fK https://t.co/GFRqrHGt3Q",Holger Zschaepitz,21/12/2019,138,75,Tweet,1,0,photo
SPY,"S&amp;P 500 close at record highs also driven by Fed’s balance sheet expansion. Fed’s total assets rose by another $41.5bn, most since Oct on liquidity injection. https://t.co/6vhqsmIm1n",Holger Zschaepitz,21/12/2019,207,109,Tweet,0,0,photo
SPY,"Stock markets drifted near record highs, w/volumes subdued ahead of holiday break. Investors taking profit on gains made earlier this mth. MSCI World up almost 3% in Dec, S&amp;P 500 up 2.6%. Bonds gain w/ US 10y yields at 1.9%, 10y Bunds at -0.27%. Gold up at $1484, Bitcoin at $7.5k https://t.co/tFUFZUM8Oc",Holger Zschaepitz,23/12/2019,55,32,Tweet,0,0,photo
SPY,"If you’re expecting another outsized gain for US stocks, think again. Since 1950, S&amp;P500 has never returned more in ensuing year after gaining at least 25% in prev one, BBG writes. Good news: Only twice, 1981 &amp; 1990, did it flip to neg return &amp; it has avg 9% return for 7 decades. https://t.co/ef1yed5wiR",Holger Zschaepitz,23/12/2019,190,108,Tweet,0,0,photo
SPY,"Netflix was best-performing stock of decade, delivering &gt;4,000% return vs S&amp;P500's 189%. A $1mln bet placed on Jan1, 2010, would be worth close to $43mln today. Joined S&amp;P 500 in 2010, replacing NYT, but found itself mired in deep crisis in following year. https://t.co/6h2q9U4ij2 https://t.co/qiyAKcQ3pS",Holger Zschaepitz,23/12/2019,109,66,Tweet,0,0,photo
SPY,"In case you missed it: #Apple is up &gt;80% in 2019 — its best year in a decade. Largest traded company added $530bn in market value this year, more than mkt cap of all but 5 comps in S&amp;P 500 and twice the market value of Intel. https://t.co/yHNsEBssCH https://t.co/TqWni4fu91",Holger Zschaepitz,27/12/2019,216,96,Tweet,1,0,photo
SPY,"GK calls Apple the #1 surprise in 2019: While total sales dropped from $265.6bn in 2018 to $260bn in FY2019 and its cash flow from $77.43bn to $69.4bn, the stock gained 84% YTD. Apple is among top-10 performing stocks in S&amp;P 500 for 2019 &amp; has outperformed MSCI US by a cool 42%. https://t.co/mMU9BXMCo6",Holger Zschaepitz,27/12/2019,156,61,Tweet,0,0,photo
SPY,Recession gets priced out by a stock rally for the record books. Very big years in markets rarely come right before recessions. Research finds stock returns lead S&amp;P earnings by a quarter. https://t.co/pm0AfIWXze https://t.co/sMqXjTLxH1,Holger Zschaepitz,28/12/2019,140,60,Tweet,0,0,photo
SPY,"The curse of passive investing or the world of worrying monopolistic concentration or both? S&amp;P 500 has outperformed 78% of all listed equities w/Top5 stocks have done so well that their combined weight in the S&amp;P 500 has hit a fresh record, GK reports. https://t.co/JhAVtojEZu",Holger Zschaepitz,30/12/2019,141,84,Tweet,0,0,photo
SPY,"As 2010s conclude, investors have enjoyed bull mkt for ages — but many Americans have been left out. S&amp;P 500, which tracks biggest US comps, has enjoyed total return of 255%, or 13.5% annually, since beginning of 2010. Netflix stock of decade, gained 4010% https://t.co/cwi2YWY4cO https://t.co/VhGq8PIQPf",Holger Zschaepitz,31/12/2019,70,41,Tweet,0,0,photo
SPY,"Just to put things into perspective: The average US worker must now work 126 hours to buy 1 share of S&amp;P 500. That's a fresh record. In the 1980s, it took less than 20 hours. (Idea via @HirudoStreet) https://t.co/9M2y0g5vs4",Holger Zschaepitz,02/01/2020,1221,728,Tweet,0,1,photo
SPY,"Stocks started 2020 on front foot: S&amp;P 500 jumped 0.8% to record on year’s 1st trading day. But 1st day performance statistical meaningless. Since 1928, gains or losses in any yr’s inaugural session have matched annual direction of US stocks only about half of time, BBG data show https://t.co/yYllAzNhc8",Holger Zschaepitz,02/01/2020,75,30,Tweet,0,0,photo
SPY,Fear Index Vix jumps by 13% while S&amp;P 500 drops 0.7% geopol risks make comeback in overly complacent markets. cc/ @DT_Goud https://t.co/ckbBAJh0LG,Holger Zschaepitz,03/01/2020,78,37,Tweet,0,1,photo
SPY,"Just to put things into perspective: Big Tech drove 32% of S&amp;P 500 return in 2019 as much as the next three sectors Financials, Communication Services, Healthcare combined, Goldman has calculated. https://t.co/rbKl7gkt5S",Holger Zschaepitz,05/01/2020,149,73,Tweet,0,0,photo
SPY,Just to put things into perspective: S&amp;P 500 soared by almost 30% in 2019. Valuation expansion accounted for around 100% of the appreciation. https://t.co/h9qQRluQtF,Holger Zschaepitz,05/01/2020,315,129,Tweet,0,0,photo
SPY,"Buy-the-Dip instinct prevails even in Iran conflict. US benchmark index S&amp;P 500 makes a decent bounce back. Closed 0,4% higher after ugly start to the week. https://t.co/NAfxyYzpSX",Holger Zschaepitz,06/01/2020,88,30,Tweet,0,0,photo
SPY,The S&amp;P 500 has traded higher on the day of each of the last four Non Farm Payrolls reports.  December Employment Report Preview. https://t.co/P1jchQKXQu https://t.co/JyAxrK8iZl,Bespoke,09/01/2020,6,1,Tweet,0,0,photo
SPY,There are already 106 stocks in the Russell 3000 that are up over 10% YTD. Four of them are in the S&amp;P 500. $APA $CRM $HII $OXY,Bespoke,09/01/2020,10,3,Tweet,0,0,
SPY,The S&amp;P 500 has been up 0.9%+ on each of the three jobs reports since the Fed put itself into a timeout until inflation becomes 'significant' and 'persistent'. https://t.co/UWxiXE6Y3U https://t.co/c20qBKBHAC,Bespoke,10/01/2020,3,3,Tweet,0,0,photo
SPY,Check out the relationship between market cap and YTD performance when we break the S&amp;P 500 into deciles.  It's the year of the mega-caps so far: https://t.co/ch2xf3ParS $SPY $$ https://t.co/NQL614520Z,Bespoke,10/01/2020,17,5,Tweet,0,0,photo
SPY,"Big companies have never dominated the S&amp;P 500 like they do now. Top5 Apple, Microsoft, Google, Amazon, Facebook now make up a record 18% share of the benchmark's cap thx to monopolistic rents.  https://t.co/nZbSbjIoth https://t.co/2C1yF0qNqb",Holger Zschaepitz,13/01/2020,238,138,Tweet,0,0,photo
SPY,"Every S&amp;P 500 sector ETF is back above its 50-day moving average, and 10 of 11 are overbought relative to their 50-DMAs.  https://t.co/e8LECQTizl https://t.co/MwQQoTovaf",Bespoke,14/01/2020,6,10,Tweet,0,0,photo
SPY,Still amazed that Technology is the only sector that has solidly outperformed the S&amp;P 500 over the last year.  Communication Services is the only other sector that's even in positive territory vs. the S&amp;P.  You can track RS charts in our tools section: https://t.co/e8LECQTizl https://t.co/19jA21iBWZ,Bespoke,14/01/2020,11,8,Tweet,0,0,photo
SPY,"The S&amp;P 500 hasn't had a 1% decline in over three months, but this streak pales in comparison to other streaks over time. https://t.co/reJnhB7TUz https://t.co/4esHGoHUki",Bespoke,14/01/2020,11,9,Tweet,0,0,photo
SPY,The only time the ratio of the Nasdaq to the S&amp;P 500 has been higher than current levels was during a 4-month window between January and April 2000.   (for those that remember Q1 2000.)  https://t.co/NlZt4pAvY0 $SPY $QQQ $$ https://t.co/ykzCvuDGFX,Bespoke,14/01/2020,37,22,Tweet,0,0,photo
SPY,"At the start of 2020, the 5 largest stocks in the S&amp;P made up 17.3% of total market cap.  Highest reading to start a year since at least 1990, just barely eclipsing the start of 2000 (17%).  https://t.co/H4p1RcpfIn  $SPY $$ https://t.co/5xITf30ok4",Bespoke,15/01/2020,47,26,Tweet,0,0,photo
SPY,The Largest Stocks Weigh Heavy on the S&amp;P 500 https://t.co/p6WYHZ41LM # via @bespokeinvest,Bespoke,15/01/2020,1,1,Tweet,0,1,
SPY,"RT @bespokeinvest : At the start of 2020, the 5 largest stocks in the S&amp;P made up 17.3% of total market cap.  Highest reading to start a year since at least 1990, just barely eclipsing the start of 2000 (17%).  https://t.co/H4p1RcpfIn  $SPY $$ https://t.co/5xITf30ok4",Bespoke,16/01/2020,0,0,Retweet,0,0,photo
SPY,The top five stocks in the S&amp;P 500 are up an average of 6% YTD which is more than triple the average of every other stock in the index (1.94%).,Bespoke,16/01/2020,21,10,Tweet,0,0,
SPY,"#Google hit $1tn mkt cap. Big companies have never dominated the S&amp;P 500 like they do now. Top5 #Apple, #Microsoft, Google, #Amazon, #Facebook now make up a record 19% share of the benchmark's cap thx to monopolistic rents and the massive switch to passive https://t.co/ArDXoCKbAu https://t.co/EoqW1E62o4",Holger Zschaepitz,17/01/2020,187,126,Tweet,5,0,photo
SPY,Just to put things into perspective. BlackRock’s iShares ESG MSCI USA ETF had its biggest-ever inflow of $1.15bn on Wed. Total assets now $2.8bn. But total assets in BlackRock's Core S&amp;P 500 almost 74times higher at $207bn. https://t.co/2lOXHjl6rz,Holger Zschaepitz,17/01/2020,60,37,Tweet,0,0,photo
SPY,The Bloomberg World Index is now 22 bps from eclipsing its January 2018 all-time high.  Still haven't seen a complete breakout for equities globally even though the S&amp;P 500 is up 15.7% from its Jan. 2018 high.  $SPY $CWI https://t.co/NlZt4pAvY0 https://t.co/JXNwFGlb7X,Bespoke,17/01/2020,13,9,Tweet,0,0,photo
SPY,Can you name the one and only single-digit stock in the S&amp;P 500?  Free ??????to the winner.,Bespoke,17/01/2020,9,1,Tweet,0,0,
SPY,"Good Morning from Davos. Trump&amp;Thunberg show to kick-off #WEF20. US Pres&amp;Swedish climate activist compete for spotlight. Greta speaks on 8:30am panel, again at 1pm while Trump's opening remarks at 11:30am. Both will draw big crowds. W/stocks at record, Davos Man warms up to Trump https://t.co/AuL2HzRjLk",Holger Zschaepitz,21/01/2020,55,15,Tweet,1,0,photo
SPY,The percentage of overbought stocks in the S&amp;P 500 is the highest since last February. https://t.co/mlwjeVD79c https://t.co/fF8HDJsOGQ,Bespoke,21/01/2020,11,9,Tweet,0,0,photo
SPY,Check out our newest post featuring our decile analysis of the S&amp;P 500: https://t.co/n1oJiFajxe $SPY $$ https://t.co/r6mCFxSMlt,Bespoke,21/01/2020,3,1,Tweet,0,0,photo
SPY,"The S&amp;P 500 is up 13% from its 9/20/18 high.  Doesn't seem too crazy.  Four sectors up 20%+, five sectors either down or up less than 10%.  Classic leg higher into what will likely end up being a new trading range somewhere around current levels.  $SPY $$ https://t.co/SNYuP63acV",Bespoke,22/01/2020,42,11,Tweet,0,0,photo
SPY,"World about to learn if $1tn tech rally was a good idea: Tech stocks have rallied twice as fast as the S&amp;P500 since 2019. Nasdaq 100 valuation is highest since 2007 ahead of earnings. Apple, Microsoft, Facebook among companies scheduled to report next week https://t.co/97ZTAmDUx6 https://t.co/FnbWGpJ42c",Holger Zschaepitz,25/01/2020,132,52,Tweet,0,0,photo
SPY,"The S&amp;P 500 will be back to January 8th levels at the open this morning and still about 1.5% above its 50-DMA.  Note that global equities already started to mean revert last week with most regional ETFs back in ""Neutral"" territory at the close on Friday.  https://t.co/H4p1RcpfIn https://t.co/7JHrdCMF7f",Bespoke,27/01/2020,6,3,Tweet,0,0,photo
SPY,The S&amp;P 500 is on pace to end its streak of days without a 1% decline at 74.  https://t.co/1AXmoxs3UE https://t.co/79v0GaFgNF,Bespoke,27/01/2020,19,5,Tweet,0,0,photo
SPY,S&amp;P 500 Energy Sector (XLE) Breaks Down https://t.co/M8jdlOrwAS via @bespokeinvest,Bespoke,27/01/2020,1,0,Tweet,0,1,
SPY,The Energy sector $XLE just made another 52-week low.  Now down 1.87% over the last 10 years versus $SPY's gain of 187%.  Weighting in S&amp;P just dipped below 4%.  https://t.co/M8jdlOrwAS https://t.co/tXEoH1aJMn,Bespoke,27/01/2020,12,2,Tweet,0,0,photo
SPY,"After more than three months without a 1% daily move (up or down), the S&amp;P 500 is on pace for back to back 1% moves in opposite directions. $SPY",Bespoke,28/01/2020,5,3,Tweet,0,0,
SPY,"The S&amp;P 500's price-to-sales ratio has reached a record, but the price-to-earnings ratio is still well off of its highs.
Read more in tonight's closer: https://t.co/uetN3ZAaOq https://t.co/ztDuyC6sri",Bespoke,28/01/2020,23,14,Tweet,0,0,photo
SPY,Global stocks continue mid-virus rally w/exception of Hong Kong which tanks 2.5% on return from Lunar New Yr holiday. S&amp;P 500 recovered from worst sell-off in 4mths. Pos sentiment driven by Apple holiday sales which topped forecasts. Bonds unch w/US 10y ylds at 1.65%. Gold $1567. https://t.co/OUGZPmHii9,Holger Zschaepitz,29/01/2020,41,23,Tweet,0,0,photo
SPY,Yesterday was the first time that the S&amp;P 500 followed a drought of 3+ months without a 1% move with back to back 1% moves in opposite directions. https://t.co/w4TifP4fla,Bespoke,29/01/2020,6,1,Tweet,0,0,
SPY,Mind the gap: Copper price plunges to diverge heavily from S&amp;P500 on coronavirus fear. What signal is Dr. Copper sending? (via BBG) https://t.co/zJwNJPzEqk,Holger Zschaepitz,30/01/2020,458,255,Tweet,0,0,photo
SPY,Both the Dow and S&amp;P are sitting on decent YTD gains.  But 17 of 30 Dow stocks are in the red YTD while 16 of 30 largest S&amp;P 500 stocks are in the red.  Thank you Apple $AAPL!  https://t.co/SNJTLu5lro $SPY $DIA $$ https://t.co/4AEccYZs0q,Bespoke,30/01/2020,8,2,Tweet,0,0,photo
SPY,S&amp;P 500 has erased 2020 gain With Virus Fear Mounting: Markets Wrap https://t.co/fbZWFo3v8n https://t.co/96hv4RmVKE,Holger Zschaepitz,01/02/2020,52,26,Tweet,0,0,photo
SPY,"With a market cap of $118 billion, Tesla $TSLA would be the 58th largest company in the S&amp;P 500...if it were in the index.",Bespoke,02/02/2020,14,4,Tweet,0,0,
SPY,Just a coincidence or causation? S&amp;P500 has ended Jan 0.2% lower while #Fed balance sheet has shrunk by $14bn or 0.3% in Jan. https://t.co/gMsKKittF4,Holger Zschaepitz,02/02/2020,310,113,Tweet,1,0,photo
SPY,"DB's Reid looked at “January effect”. Using monthly data back to 1920s for S&amp;P500, mkt had been up 58 times (63%) in Jan against 34 (37%) times down. When it’s been higher, 79% of the time FY sees gains. When it’s lower only 44% of time it ends the year in positive territory. https://t.co/vDoiPoJcL8",Holger Zschaepitz,03/02/2020,52,23,Tweet,0,0,photo
SPY,S&amp;P 500 Energy sector vs. Utilities sector ratio.  Getting close to a 20-year round trip... $XLE $XLU https://t.co/H4p1RcpfIn https://t.co/mhdobFsa7l,Bespoke,03/02/2020,9,3,Tweet,0,0,photo
SPY,Best and Worst Performing S&amp;P 500 Stocks YTD https://t.co/JIkOg04ID1 via @bespokeinvest,Bespoke,03/02/2020,4,1,Tweet,0,1,
SPY,"$TSLA turnover (VWAP * volume) today is $29.94bn, 23% of the total combined turnover of the S&amp;P 500.",Bespoke,03/02/2020,40,14,Tweet,0,0,
SPY,@its_l33o @welt @CWRoehl In der Abbildung sind die Dividenden mit drin. Die Performance des S&amp;P500 (ohne Dividenden) lässt sich oben in den Zahlen des Charts ablesen!,Holger Zschaepitz,04/02/2020,2,0,Reply,0,3,
SPY,"The recent collapse in Energy stocks has resulted in that sector having the smallest share of S&amp;P 500 market cap since World War 2.
Read more in tonight's Closer: https://t.co/h87eO0Lpkv https://t.co/qADC8MtX5U",Bespoke,06/02/2020,21,9,Tweet,0,0,photo
SPY,"Sovereign ratings continue to indicate steady deterioration of credit quality globally, S&amp;P says: Prolonged period of low rates has contributed to large buildup of govt debt. Over last decade, S&amp;P has taken neg ratings actions on govts that account for &gt;80% of outstanding debt. https://t.co/aO6aUiZcOX",Holger Zschaepitz,10/02/2020,67,48,Tweet,0,0,photo
SPY,The S&amp;P 500's recent low came on the same day (1/31) that global searches for the term 'coronavirus' peaked. https://t.co/yMw681FzGh,Bespoke,10/02/2020,13,7,Tweet,0,0,photo
SPY,"With a new high last Thursday, the S&amp;P extended the # of days since the last 20%+ decline (closing basis) to 3,986.  Have to get to June 29th, 2021 to eclipse the late 80s/90s record.  https://t.co/H4p1RcpfIn  $SPY $$ https://t.co/Dey29MJaqv",Bespoke,10/02/2020,3,3,Tweet,0,0,photo
SPY,"Since 1971 when President's Day began to be observed on the third Monday of February, the S&amp;P 500 has experienced a median gain of 1.45% in the week leading up to the holiday: https://t.co/8zbq6IFkfG https://t.co/qxbwkhJ7cK",Bespoke,10/02/2020,4,0,Tweet,0,0,photo
SPY,"Election response begins to appear: USD &amp; S&amp;P 500 have begun to move roughly in line w/Trump online market re-election odds, SC’s Englander shows. Trump re-election odds have risen sharply over the last week. Bloomberg remains more electable than Sanders, but Sanders leads. https://t.co/QuvNTHzdAj",Holger Zschaepitz,10/02/2020,46,25,Tweet,0,0,photo
SPY,"The Tech and Telecom sectors combined make up 34.8% of the S&amp;P 500's market cap which is higher than average and median, but still below the almost 45% high from the tech bubble.
Read more in tonight's Closer: https://t.co/w8UXCJ3bVh https://t.co/7R0FDowBBe",Bespoke,10/02/2020,9,7,Tweet,0,0,photo
SPY,"The S&amp;P 500 closed at a record high yesterday, but less than 80% of industry groups are above their 50-DMA. * https://t.co/F2pUT1SbMC https://t.co/TsDox3AwdY",Bespoke,12/02/2020,7,2,Tweet,0,0,photo
SPY,"It's still very early in the year, but at this pace the S&amp;P 500 will have a record number of record highs. https://t.co/AAqGg5SdGB https://t.co/kPUXmsTWvu",Bespoke,12/02/2020,5,2,Tweet,0,0,photo
SPY,The A/D line was actually stronger for the S&amp;P 500 yesterday (+239) when we were up just 0.17% than today (+221) when we're up three times that (0.53%).,Bespoke,12/02/2020,7,3,Tweet,0,0,
SPY,"Why is the Business Cycle Important? My favorite chart from this month Merk chart book. Between 1927-2017, avg S&amp;P 500 monthly return during expansions was +0.89% (889mths), compared to an avg S&amp;P 500 monthly return during recessions of -0.71% (191mths). https://t.co/xs0cxlENZT https://t.co/eAXb6H5Oh2",Holger Zschaepitz,12/02/2020,59,28,Tweet,0,0,photo
SPY,There hasn't been a down Thursday for the S&amp;P 500 since before Thanksgiving.,Bespoke,13/02/2020,44,17,Tweet,0,0,
SPY,Mind the gap: S&amp;P500 has hit fresh records this week despite global liquidity has dropped markedly. https://t.co/mUF71A3hma,Holger Zschaepitz,15/02/2020,548,234,Tweet,0,0,photo
SPY,"Rising US wealth inequality in one chart: US workers must work an average of 129.4 hours to afford 1 share of S&amp;P500, a fresh record and 3 times as much as 10yrs ago. https://t.co/8T8EzlN4Dy",Holger Zschaepitz,16/02/2020,821,451,Tweet,0,0,photo
SPY,"A shrinking share of the population has benefited directly from the rise in the S&amp;P500 since 2009, DB's Slok shows as US stock ownership has not recovered from the fin crisis. https://t.co/HNvEaPmMMA",Holger Zschaepitz,18/02/2020,125,56,Tweet,0,0,photo
SPY,New all-time high in $SPX.,Stocktwits,19/02/2020,17,5,Tweet,0,0,
SPY,"In liquidity-driven markets, Berkshire's Warren Buffett also seems to have problems beating the market. Over the past 10yrs, Buffett is 14ppts behind the S&amp;P500. In 2019, Berkshire Hathaway stock underperforms the most since 2009. https://t.co/tT81lNwM1l https://t.co/FdCJP5WYhu",Holger Zschaepitz,22/02/2020,203,115,Tweet,0,0,photo
SPY,S&amp;P 500 $SPY set to open just below its 50-day moving average at its current level of $325.67 in the pre-market. https://t.co/iy0ms0vrU8,Bespoke,24/02/2020,10,2,Tweet,0,0,photo
SPY,"Based on where futures are trading, both the S&amp;P 500 and Nasdaq are further from their YTD highs than China. https://t.co/GpBubrEosk https://t.co/cxmxjqBi2C",Bespoke,24/02/2020,11,3,Tweet,0,0,photo
SPY,This will be the 13th biggest opening gap down (-2.91%) for the S&amp;P 500 $SPY ETF since it began trading in 1993.,Bespoke,24/02/2020,56,37,Tweet,0,0,
SPY,"RT @AlexChalekian : The S&amp;P 500 averages more than five 2% drops per year (median of 3). We even had 5 of them last year.

via @RyanDetrick https://t.co/wwxpsoOQkJ",Bespoke,24/02/2020,0,0,Retweet,0,1,photo
SPY,S&amp;P now yields 57.5 basis points more than the 10-Year.  Dividend and Treasury Yield Spreads At Multiyear Highs https://t.co/1O56c0nFHL via @bespokeinvest,Bespoke,24/02/2020,2,1,Tweet,0,1,
SPY,The last time the S&amp;P 500 had back to back 2.5% declines was in August 2015 when China devalued.,Bespoke,25/02/2020,28,8,Tweet,0,0,
SPY,We're now tied (with August 2015) for the weakest two-day breadth reading in the S&amp;P 500 since at least 1990.,Bespoke,25/02/2020,57,29,Tweet,0,0,
SPY,"The only weaker 2-day breadth reading for the S&amp;P 1500 (Large, mid, and small cap) was on 10/3/2011.",Bespoke,25/02/2020,13,3,Reply,0,0,
SPY,Wall St sell-off continues w/S&amp;P 500 down &gt;3% as investors anxious about prospects of coronavirus turning into pandemic w/longer-lasting implications on growth. CDC warns that it's not matter of “if” but “when” virus prevalent in US. S&amp;P 500 registers worst 4d slide since Dec2018 https://t.co/6U1kZoJuz3,Holger Zschaepitz,25/02/2020,134,72,Tweet,0,0,photo
SPY,"RT @carlquintanilla : BESPOKE: "".. the S&amp;P 500 is now down over 7%, which is only the 9th such decline of that magnitude from an all-time closing high in the span of ten or less trading days.""

@bespokeinvest",Bespoke,26/02/2020,0,0,Retweet,0,1,
SPY,Will the S&amp;P 500 be higher or lower than its current level one year from now?,Bespoke,26/02/2020,4,2,Tweet,0,0,
SPY,"It is the end of the decade-long rally? Coronavirus may say „yes."" MSCI All-Country Index has dropped &gt;7% over 6d run, while S&amp;P 500 fell 5th straight session for a total 8% decline  RBC, Cantor, Citi talking about S&amp;P 500 bear-mkt levels.
https://t.co/4Txn9LQNYx (via @Tiefseher) https://t.co/loFzBw4Zsh",Holger Zschaepitz,27/02/2020,79,45,Tweet,0,1,photo
SPY,"At today's open, the S&amp;P 500 will be within 1% of a 10% decline. https://t.co/KIlmKMKczV https://t.co/Z3EzB32m2U",Bespoke,27/02/2020,5,5,Tweet,0,0,photo
SPY,"If the S&amp;P 500 closes below 3,047.53 today, tomorrow, or Monday, it will be the fastest 10% decline from an all-time high in the S&amp;P 500's history.",Bespoke,27/02/2020,83,47,Tweet,0,0,
SPY,RT @bespokeinvest : Will the S&amp;P 500 be higher or lower than its current level one year from now?,Bespoke,27/02/2020,0,0,Retweet,0,0,
SPY,The S&amp;P 500 was just 3-standard deviations below its 50-DMA for the first time since Christmas Eve 2018.,Bespoke,27/02/2020,19,6,Reply,0,0,
SPY,"There have been 23 previous S&amp;P 500 drops of &gt;10% in six sessions. The only one that finished with the S&amp;P 500 above its 200-DMA was 1933, when US stocks more than doubled in less than 5 months. In other words, if stocks hold their 200-DMA today, that would be very unusual. https://t.co/X607udcVKO",Bespoke,27/02/2020,68,47,Tweet,0,0,photo
SPY,The 5-day A/D line for the S&amp;P 500 is the weakest since 8/25/15.,Bespoke,27/02/2020,3,0,Tweet,0,0,
SPY,"In 6 sessions the S&amp;P 500 is 10% off its closing high. 
 
$SPY $SPX https://t.co/fGauiarSUs",Stocktwits,27/02/2020,21,5,Tweet,0,0,photo
SPY,"S&amp;P 3,028-3,030 was the resistance level it took awhile to get past for much of 2019.  Made a huge leg higher after finally breaking above it.  Trading back down to this level this morning.",Bespoke,27/02/2020,17,9,Tweet,0,0,
SPY,"In case you were wondering, the first level of NYSE circuit breakers wouldn't kick in for another 125 points in the S&amp;P 500 (2,898.24). In 1997 circuit breakers caused an early closure of markets during the Asia currency crisis.",Bespoke,27/02/2020,26,14,Tweet,0,0,
SPY,"S&amp;P 500 down 5 days in a row with 3 being 3%+ drops.  Only happened two other times, in Sept. 1932 and Oct. 2008.  $SPY",Bespoke,27/02/2020,277,170,Tweet,0,0,
