Symbol,Text,Name,Date,Favorites,Retweets,Tweet Type,Hashtags,Mentions,Media Type
HTZ,Hertz suspends sale of ‘worthless’ stock amid SEC scrutiny. Agency chairman says regulators have concerns with disclosure. Car-rental company floated $500 million stock proposal. https://t.co/EI6iVqEAtl https://t.co/ArlsoYf4hw,Holger Zschaepitz,17/06/2020,63,34,Tweet,0,0,photo
HTZ,Hertz suspends sale of ‘worthless’ stock amid SEC scrutiny. Agency chairman says regulators have concerns with disclosure. Car-rental company floated $500 million stock proposal. https://t.co/EI6iVqEAtl https://t.co/ArlsoYf4hw,Holger Zschaepitz,17/06/2020,63,34,Tweet,0,0,photo
HTZ,"Like https://t.co/86jlXh3xjq, Hertz is creating a wonderful spectacle, our @jeffsommer says. While social distancing, enjoy bankruptcy from the sidelines.  https://t.co/fxxasEwwKQ",NYT Business,18/06/2020,5,1,Tweet,0,1,
HTZ,"Like https://t.co/86jlXh3xjq, Hertz is creating a wonderful spectacle, our @jeffsommer says. While social distancing, enjoy bankruptcy from the sidelines.  https://t.co/fxxasEwwKQ",NYT Business,18/06/2020,5,1,Tweet,0,1,
HTZ,RT @GregoryNYC : Bankrupt Hertz had a risky plan to sell $500 million in new shares that could end up worthless. @jeffsommer examines the spectacle safely from the sidelines. https://t.co/JGdWHQr0Ux @nytimesbusiness,NYT Business,18/06/2020,0,0,Retweet,0,2,
HTZ,RT @GregoryNYC : Bankrupt Hertz had a risky plan to sell $500 million in new shares that could end up worthless. @jeffsommer examines the spectacle safely from the sidelines. https://t.co/JGdWHQr0Ux @nytimesbusiness,NYT Business,18/06/2020,0,0,Retweet,0,2,
HTZ,"Hertz is bankrupt, yet it has said it wants to sell stock that is quite possibly worthless. For sheer audacity, our @jeffsommer says, this takes his breath away. https://t.co/IuDTICJOT3",NYT Business,18/06/2020,11,7,Tweet,0,1,
HTZ,"Hertz is bankrupt, yet it has said it wants to sell stock that is quite possibly worthless. For sheer audacity, our @jeffsommer says, this takes his breath away. https://t.co/IuDTICJOT3",NYT Business,18/06/2020,11,7,Tweet,0,1,
HTZ,"Hertz is bankrupt, yet it has said it wants to sell stock that is quite possibly worthless. For sheer audacity, our columnist says, this takes his breath away. https://t.co/RqlVz3kOXO",NYT Business,18/06/2020,8,6,Tweet,0,0,
HTZ,"Hertz is bankrupt, yet it has said it wants to sell stock that is quite possibly worthless. For sheer audacity, our columnist says, this takes his breath away. https://t.co/RqlVz3kOXO",NYT Business,18/06/2020,8,6,Tweet,0,0,
HTZ,In today's DealBook Briefing: What should companies do on Juneteenth? Will Hertz be able to sell stock? Will more small-business rescue loans convert into grants? https://t.co/eVDzsOBG2p,NYT Business,18/06/2020,3,0,Tweet,0,0,
HTZ,In today's DealBook Briefing: What should companies do on Juneteenth? Will Hertz be able to sell stock? Will more small-business rescue loans convert into grants? https://t.co/eVDzsOBG2p,NYT Business,18/06/2020,3,0,Tweet,0,0,
HTZ,"Hertz Puts Sale Of $500M In 'Worthless' Stock On Hold, Awaits SEC Review
$HTZ
https://t.co/HjPfUQT2vi",Benzinga,18/06/2020,2,1,Tweet,0,0,
HTZ,"#Hertz seeks bankruptcy loan after scrapping stock sale.
Rental-car company is in discussions for up to $1bn in bankruptcy financing after terminating a planned stock sale as Hertz is the 48th most popular stock among Robinhood investors. https://t.co/yNiaIgUEfA (Chart via Axios) https://t.co/bOH3uoyjmQ",Holger Zschaepitz,18/06/2020,109,46,Tweet,1,0,photo
HTZ,"#Hertz seeks bankruptcy loan after scrapping stock sale.
Rental-car company is in discussions for up to $1bn in bankruptcy financing after terminating a planned stock sale as Hertz is the 48th most popular stock among Robinhood investors. https://t.co/yNiaIgUEfA (Chart via Axios) https://t.co/bOH3uoyjmQ",Holger Zschaepitz,18/06/2020,109,46,Tweet,1,0,photo
HTZ,"Hertz Abandons Controversial $500M Stock Sale, Seeks Bankruptcy Loan
$HTZ 
https://t.co/DjGY3Z2LaD",Benzinga,19/06/2020,6,6,Tweet,0,0,
HTZ,Big Dropping Breakdowns https://t.co/PKlLlrgswi  $NERV $HTZ $FNGD,Top Breakout Stocks,20/06/2020,1,0,Tweet,0,0,
HTZ,34 Stocks Moving In Monday's Pre-Market Session $SINT $EVOK $HUGE $TTPH $EVLO $SHLL $IDEX $CIDM $PCG $MGEN $NBRV $CMCM $AAL $HTZ $LITB https://t.co/ng2dInO8c4,Benzinga,22/06/2020,6,3,Tweet,0,0,
HTZ,"RT @DeItaOne : HERTZ GLOBAL HOLDINGS SHARES MOVE HIGHER PREMARKET, LAST UP 27.4%
$HTZ",Stocktwits,24/06/2020,0,0,Retweet,0,0,
HTZ,What Happens To A Bankrupt Stock After It Gets Delisted? $JCPNQ $HTZ https://t.co/CQAMQKce1i,Benzinga,24/06/2020,5,3,Tweet,0,0,
HTZ,$HTZ outperforming $FANG is the new safety trade,Sven Henrich,25/06/2020,422,27,Tweet,0,0,
HTZ,$HTZ outperforming $FANG is the new safety trade,Sven Henrich,25/06/2020,422,27,Tweet,0,0,
HTZ,On the way to #Italy to help accelerate the V-shaped recovery and to reduce the record high Italian Target2 deficit with two kids devouring pizza and ice cream. And of course our rental is from bankrupt Hertz... https://t.co/rKzpcD8OHX,Holger Zschaepitz,15/07/2020,992,34,Tweet,1,0,photo
HTZ,On the way to #Italy to help accelerate the V-shaped recovery and to reduce the record high Italian Target2 deficit with two kids devouring pizza and ice cream. And of course our rental is from bankrupt Hertz... https://t.co/rKzpcD8OHX,Holger Zschaepitz,15/07/2020,992,34,Tweet,1,0,photo
HTZ,Hertz seeks bankruptcy loan as car rental volume slowly recovers https://t.co/iF7tceHc9X via @business https://t.co/QZflv556yw,Yahoo Finance,11/08/2020,16,6,Tweet,0,1,photo
HTZ,"Hertz tried in mid-2020 to take advantage of an odd spike in its share price and sell stock to pay off its debts. Now, it is bankrupt. Could the car rental company recover, or has its century-old ride come to an end? https://t.co/TSRfX5ILiw https://t.co/pI8sqH9vm2",CNBC,18/08/2020,16,11,Tweet,0,0,video
HTZ,"Hertz tried in mid-2020 to take advantage of an odd spike in its share price and sell stock to pay off its debts. Now, it is bankrupt. Could the car rental company recover, or has its century-old ride come to an end? https://t.co/TSRfX5r9TW https://t.co/Gw5yW5Id0v",CNBC,18/08/2020,14,4,Tweet,0,0,video
HTZ,"Hertz tried in mid-2020 to take advantage of an odd spike in its share price and sell stock to pay off its debts. Now, it is bankrupt. Could the car rental company recover, or has its century-old ride come to an end? https://t.co/TSRfX5r9TW https://t.co/Ta8guFFcEk",CNBC,22/08/2020,22,9,Tweet,0,0,video
HTZ,"Hertz tried in mid-2020 to take advantage of an odd spike in its share price and sell stock to pay off its debts. Now, it is bankrupt. Could the car rental company recover, or has its century-old ride come to an end? https://t.co/TSRfX5ILiw https://t.co/RKg6DSKcCE",CNBC,23/08/2020,18,9,Tweet,0,0,video
HTZ,"Highlight: @momentumadvice CIO @BoomBoom4Real on $ZM: ""I'm a little concerned about valuations... I definitely understand all the enthusiasm but at the end of the day, price is what you pay but value is what you get. And I just think... this is a very rich price for that stock."" https://t.co/zghnodREP2",Yahoo Finance,01/09/2020,17,7,Tweet,0,2,video
HTZ,"Highlight: JMP Securities Equity Research Analyst @JMPpwalravens on $ZM: ""I've been doing this for 20 years and I've never seen a story like this one. It shows you the power of a well-run company with a good mission that has exactly the service everyone needs in a crisis."" https://t.co/S7NeqBlaRb",Yahoo Finance,01/09/2020,15,6,Tweet,0,1,video
HTZ,"Highlight: Why do people choose $ZM? “It’s the scalability, it’s the reliability, it’s the ease of use,” D.A. Davidson Analyst Rishi Jaluria says. Full interview: https://t.co/qYT6cXhw3y",Yahoo Finance,01/09/2020,10,6,Tweet,0,0,video
HTZ,RT @GerberKawasaki : I’ll be on @YahooFinance with @zGuz at 10 am pst. Check this out as we have a full tesla discussion as well as Apple and zoom. If you like tech stocks. Tune in $tsla $aapl $zm,Yahoo Finance,01/09/2020,0,0,Retweet,0,2,
HTZ,"RT @YahooFinance : Highlight: Why do people choose $ZM? “It’s the scalability, it’s the reliability, it’s the ease of use,” D.A. Davidson Analyst Rishi Jaluria says. Full interview: https://t.co/qYT6cXhw3y",Yahoo Finance,02/09/2020,0,0,Retweet,0,0,video
HTZ,"RT @YahooFinance : Highlight: @momentumadvice CIO @BoomBoom4Real on $ZM: ""I'm a little concerned about valuations... I definitely understand all the enthusiasm but at the end of the day, price is what you pay but value is what you get. And I just think... this is a very rich price for that stock."" https://t.co/zghnodREP2",Yahoo Finance,02/09/2020,0,0,Retweet,0,2,video
HTZ,"RT @YahooFinance : Highlight: JMP Securities Equity Research Analyst @JMPpwalravens on $ZM: ""I've been doing this for 20 years and I've never seen a story like this one. It shows you the power of a well-run company with a good mission that has exactly the service everyone needs in a crisis."" https://t.co/S7NeqBlaRb",Yahoo Finance,02/09/2020,0,0,Retweet,0,1,video
