Symbol,Text,Name,Date,Retweets,Language,Tweet Type,Hashtags,Mentions,Media Type
MSFT,RT @dellakwal : Since March All central banks around the world have been flooding the markets with 1.4 billion dollars an hour into Financial asset . $QQQ $SPY $AAPL $TSLA $TLT $TIPS $MSFT $NFLX $DXY $GLD $SLV $NEM $GOLD $SDOW,Joe Gambiste,07/09/2020,0,en,Retweet,0,0,
MSFT,"Most profitable. https://t.co/XTVGcSJzwR 

$TWLO $FB $UGAZ   $UBER $LYFT $SBUX $PINS $AAPL $ETSY $CRC $ENPH $BABA $SWKS $KHC $ANET $FCEL $NKE $SKX $SPWR $AMZN $TSLA $NVDA $NFLX $SPY $AMD $BIDU $SNAP $TWTR $ROKU $IBM $MSFT $BYND $SQ $EOLS $SPX $GOOG $BA",Amber Bowers,07/09/2020,0,en,Tweet,0,0,
MSFT,"RT @Samroth61562816 : MORGAN STANLEY:

""Watch the $GOLD / $OIL RATIO""

BREAKOUT!!

$dxy $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $uber $nflx $cgc $twtr $crl $cron $ko $sbux $race $spce $jpm $gs $ms https://t.co/kO4mWO7bBp","Healthy,Fit &Amazing",07/09/2020,0,en,Retweet,0,0,photo
MSFT,"$snss $msft $ibio $penn $nkla $rkt $idex $kodk $aal $mara $aapl $mark $gevo $xspa $fb $uavs $evfm $nkla $srne $spaq $novn $ttoo $ktov $shll $vxrt $tsla $spy $wkhs

WE ALERTED $NIO at $6.10 RAN TO $18 (200% GAIN!!) 

Daily Alerts

$15 ONE TIME FEE!

BEAT THAT 
????
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,"???? PRESIDENT REAGAN $GOLD ????

$dxy $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $gbpusd $uber $nflx $cgc $twtr $crl $usdjpy $cron $ko $sbux $race $spce $eurusd $jpm $gs $zm $xlf https://t.co/KRAimmBj6x",Sam rothstein,07/09/2020,0,en,Tweet,0,0,video
MSFT,"???? PRESIDENT TRUMP $GOLD ????

$dxy $gdx $gld $slv $nem $f $ge $aapl $msft $aal $dis $dal $tsla $ccl $gpro $acb $amzn $plug $bac $nclh $snap $fit $ba $mrna $ual $amd $nio $baba $fb $gbpusd $uber $nflx $cgc $twtr $crl $usdjpy $cron $ko $sbux $race $spce $eurusd $jpm $gs $c $zm $xlf https://t.co/7pKkGGQstq",Sam rothstein,07/09/2020,0,en,Tweet,0,0,video
MSFT,"$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube 

Lil Tecca - Royal Rumble (Official Music Video)

WATCH HERE --&gt; https://t.co/qRJc2SmwHb https://t.co/nr4P2oiXwo",Music News 360,07/09/2020,0,en,Tweet,5,0,photo
MSFT,"$AAPL $SHLO $SQQQ $TSLA $AAL $QQQ $AMD $AKBA $NVDA $RETO $MSFT $PLUG

I made over $1k to $65k in a month, alerted by... https://t.co/2Wy5rZhDg2",Trader-Alberta,07/09/2020,0,en,Tweet,0,0,
MSFT,"Anbei mein September-Update zum #Depot. Der Monatsrückblick mit #Aktienkäufen und #Dividenden folgt zeitnah. Meine aktuellen Top-Werte sind $MSFT, $ATVI und $TCEHY. Wie überraschend????. 
https://t.co/GnX1HIms1v",Marcus@dividendenertrag,07/09/2020,0,de,Tweet,3,0,
MSFT,"$ttoo $snss $msft $ibio $avgr $mrna $fmci $xspa $fb $aal $evfm $novn $idex $kodk $mara $aapl $wkhs $lca $spaq $gevo $shll $spy $ktov $tsla $nio $rkt $nkla $vxrt $amd

WE ALERTED $SRNE at $7 RAN TO $19  (170% GAIN!) 

Daily Alerts

$15 ONE TIME FEE

BEAT THAT
????
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,"Do not miss this opportunity, It's limited time for all : https://t.co/U2bWXD3iEY  $WKHS $RIOT $MARA $RH $TSLA $UVXY $PT $SINT $VVPR $AMD $AAPL $TSLA $BIIB $ETON $NVDA $PPG $RH $SQ $CRM $CLD $LPCN $VVPR $RKT $PEIX $WKHS $NIO $APPS $MSFT $TRVN $NGVC https://t.co/uRGQsqaiqO",Tod Alston,07/09/2020,0,en,Tweet,0,0,photo
MSFT,"Amazing place for stocks, options, day &amp; swing trading https://t.co/2wylju8J0n

$aapl $tsla $TNXP $MRNS $BYFC $ACTG $ADRO $BIOL $SCYX $RESN $SESN $RGLS $KTOV $amzn $fb $nflx $amd $msft $spy $baba $nvda $twtr $btc.x $dis $goog $snap $ba $nio $ge $mu $bac $sq $f $googl $ibio $intc https://t.co/cz9mZ3dhVq",Ebony Ryrie,07/09/2020,0,en,Tweet,0,0,photo
MSFT,"RT @OffersForex : $AAPL $NIO $NKLA $STHC $ATDS $GNUS $OZSC $GAXY $TLSS $VYST $TOPS $TPTW $OPTI $PCTL $CCTL $CTS $HTBX $BOXL $TSLA $MSFT $ABML $ETRF $NAK $PMCB $BRTXQ $HTBX $TRIL $RNWF $TSOI $ESYL $HEMP

Get 30% Trading Bonus
Get a special offer now
offers link  https://t.co/fZJ3L2iaO3 https://t.co/QXyNYQ8Y4l",Fillipino Forex Champion,07/09/2020,0,en,Retweet,0,0,video
MSFT,"RT @RightAlerts : $aapl $evfm $avgr $tsla $srne $nak $opti $xspa $lca $spy $msft $nkla $nio $gaxy $fb $ktov $mark $aal $shll $spaq $mara $ibio $nkla $wkhs $vxrt $snss $idex $cydy

WE ALERTED $GEVO at $.58 RAN TO $2.18 (275% GAIN!)

Daily Alerts

$15 ONE TIME FEE
  
BEAT THAT
????
??LINK IN BIO??",Kelly,07/09/2020,0,und,Retweet,0,0,
MSFT,"$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube 

The KickDrums feat. R.A. the Rugged Man ""Sleeping Limb"" [Official ...

WATCH HERE --&gt; https://t.co/tZfb1bUBut https://t.co/7yMJmCo1bs",Music News 360,07/09/2020,0,en,Tweet,5,0,photo
MSFT,"$rkt $xspa $vvpr $ktov $ttoo $spy $aal $nio $shll $vxrt $msft $mark $tsla $htbx $fb $novn $idex $gevo $avgr $spaq $evfm $aapl $opti $snss $ibio $wkhs $mara $srne

WE ALERTED $CYDY at $3.50 RAN TO $10 (185% GAIN!) 
 
Daily Alerts

$15 ONE TIME FEE!

BEAT THAT 
????
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,"RT @OffersForex : $AAPL $NIO $NKLA $STHC $ATDS $GNUS $OZSC $GAXY $TLSS $VYST $TOPS $TPTW $OPTI $PCTL $CCTL $CTS $HTBX $BOXL $TSLA $MSFT $ABML $ETRF $NAK $PMCB $BRTXQ $HTBX $TRIL $RNWF $TSOI $ESYL $HEMP

Get 30% Trading Bonus
Get a special offer now
offers link  https://t.co/fZJ3L2iaO3 https://t.co/QXyNYQ8Y4l",Forex news offers,07/09/2020,0,en,Retweet,0,0,video
MSFT,"RT @ElaineBenes99 : Softbank is reportedly the 'Nasdaq whale' that bought billions in options in tech stocks

$NQ_F $NDX $COMP $QQQ 
$ES_F $SPX $SPY $VIX
$XLK $SMH $XLY
$AMZN $MSFT $NFLX $AAPL $TSLA $ZM $NVDA $FB $GOOGL
https://t.co/cT9P0HlS9b",ItsJustCapital,07/09/2020,0,en,Retweet,0,0,
MSFT,"@realdonaldtrump $AAPL $TSLA $MSFT $SPY $AMZN $FB $GOOG #music #entertainment #musicvideo #listentothis #youtube 

Rhino helps enforce lockdown https://t.co/TwTPbV607g",Music News 360,07/09/2020,0,en,Tweet,5,1,
MSFT,Me when $msft buy tik tok: https://t.co/SrY62TQR4x,BcInvesting,07/09/2020,0,et,Tweet,0,0,video
MSFT,"$aal $aapl $evfm $avgr $tsla $srne $nak $opti $xspa $lca $spy $msft $nkla $nio $gaxy $fb $ktov $mark $shll $spaq $mara $ibio $nkla $wkhs $vxrt $snss $idex $cydy

WE ALERTED $GEVO at $.58 RAN TO $2.18 (275% GAIN!)

Daily Alerts

$15 ONE TIME FEE!
 
BEAT THAT 
???? 
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,und,Tweet,0,0,
MSFT,Since March All central banks around the world have been flooding the markets with 1.4 billion dollars an hour into Financial asset . $QQQ $SPY $AAPL $TSLA $TLT $TIPS $MSFT $NFLX $DXY $GLD $SLV $NEM $GOLD $SDOW,Lost in Tweets,07/09/2020,1,en,Tweet,0,0,
MSFT,"Grandes pasos de #Microsoft hacia la excelencia, según N.Taleb en la Tecnología el mejor indicador de durabilidad es el la edad de la Tecnología;  o como P.Lynch diría diempeoración, la sobre-adquisición puede ser perjudicial. $MSFT https://t.co/Y3MHml7MPK",Trad,07/09/2020,0,es,Tweet,1,0,
MSFT,"RT @musicnews360 : $AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube 

Mysteria Mortis - Lions Heart (OFFICIAL MUSIC VIDEO)

WATCH HERE --&gt; https://t.co/V4n1noe789 https://t.co/DBUThA5QSK",Powercut Music,07/09/2020,0,en,Retweet,5,0,photo
MSFT,"Corporate VCs, the underrated venture capitalists in our society

$GOOGL $GOOG $CRM $INTC $BIDU $GE $CSCO $QCOM $CMCSA $RDS.A $NVS $NOVO $AMZN $DELL $C $JNJ $PFE $MRK $UN $UL $PG $AAPL $MSFT #venturecapital
https://t.co/wyxj0KXO3H",Dissecting the Markets,07/09/2020,0,en,Tweet,1,0,
MSFT,"$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube 

Mysteria Mortis - Lions Heart (OFFICIAL MUSIC VIDEO)

WATCH HERE --&gt; https://t.co/V4n1noe789 https://t.co/DBUThA5QSK",Music News 360,07/09/2020,1,en,Tweet,5,0,photo
MSFT,"$penn $cydy $rkt $amd $xspa $aal $nio $evfm $idex $dkng $aapl $msft $spaq $srne $tsla $spy $snss $shll $mara $vxrt $uavs $wkhs $ttoo $fb $nkla $ktov $gevo $novn

WE ALERTED $IBIO at $1.45 RAN TO $7.10 (370% GAIN!) 

Daily Alerts

$15 ONE TIME FEE
 
BEAT THAT 
????
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,$BTLCY British Land reveals plans for Finsbury Avenue tower https://t.co/xbbbN4iviM $BLND $EWU $EWUS $LYG $SAN $BCS $BBVA $CS $UBS $ARGGY $AML $EWL $NSRGY $EWF $EWJ $YINN $KBWY $DMLRY $DDAIF $VNO $T $CXP $BXP $IFEU $FKU $MS $JPM $GOOG $SNE $AMZN $MSFT $JNUG $NUGT $JJOFF $GDX $UCO,Investidea,07/09/2020,0,en,Tweet,0,0,
MSFT,"2 Facebook Groups

Trading Stocks
https://t.co/1VCrbXwuLZ

ETF Trading
https://t.co/bUC2O8tLKA

$TWTR $TSLA $AAPL $ETSY $BTC $SPCE $VZ $AMD $GROW $QQQ $SPY $NFLX $FB $AMZN $NIO $BABA $UAL $CCL $DAL $AAL $MRNA $WORK $FIT $BA $F $GE $DIS $GPRO $GLD $GDX $MSFT $RKT $VXX $UVXY $VIX https://t.co/g9mWQ436o5",Mark Hruska,07/09/2020,0,en,Tweet,0,0,photo
MSFT,"Largest trading community, join now https://t.co/2wylju8J0n

$aapl $nio $sqqq $spy $uvxy $qqq $shlo $xlf $vxx $tsla $plm $bac $spxs $ge $amd $spxu $tqqq $f $ccl $aal
$eem $msft $kcac $wfc $slv $qid $dpw $nok $nclh $t $intc $itub $m $nvda $hyg $srne $csco $xle $plug $efa 
$akba https://t.co/iiJUUjidXH",Ebony Ryrie,07/09/2020,1,und,Tweet,0,0,photo
MSFT,"RT @stock_cannabis : Revive Therapeutics will start the phase 3 study for a Covid treatment in few days ... With value less than $60M ... ALERT ?? $RVV $RVVTF

$mmed $trip $rvvtf $numi $rvv.c
$aapl $tsla $msft $cydy $mdrn $vxrt @Revive_RVV 
 //client

https://t.co/ydH5ZDsVx3",JimmyFantino,07/09/2020,0,en,Retweet,0,1,
MSFT,"The world has changed 'a bit' &amp; size matters!

#Tech #Technology #Oil #Energy #Finance #Health #Apple $AAPL #SaudiArabia #Aramco #Amazon $AMZN #Microsoft $MSFT #Alphabet #Google $GOOG $GOOGL #Facebook $FB #Alibaba $BABA #Tencent $TCEHY $GE $XOM $C $BP $WMT $RDS $RDS.A $RDS.B $JNJ https://t.co/la5jVJTbNA",The Fortune Teller,07/09/2020,1,en,Tweet,16,0,photo
MSFT,"#Ethereum ?? Is Eating #BitcoinSV
https://t.co/WdukcsOBm6 #bitcointurkiye $BCS $HSBC $CS  $MS $C $BAC $JPM $SAN $BAC $GS $TD $BMO $BBVA $LYG $UBS $WFM $JEF $RJF $KBWE $KBWY $QQQ $EWU $EWUS $EWG $EWP $EWN $EWI $EWUS $EWJ $EWH $EWS  $GOOG $SNE $AMZN $FB $NFLX $AAPL $MSFT $AXP $V",Investidea,07/09/2020,0,en,Tweet,3,0,
MSFT,"$snss $msft $vvpr $nkla $rkt $kodk $mara $ibio $aapl $mark $gevo $xspa $fb $uavs $evfm $nkla $ttoo $ktov $shll $vxrt $tsla $spaq $spy $wkhs $idex $aal $srne $novn

WE ALERTED $NIO at $6.10 RAN TO $18 (200% GAIN!)  

Daily Alerts 
 
$15 ONE TIME FEE

BEAT THAT
????
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,"$AAPL $NIO $NKLA $STHC $ATDS $GNUS $OZSC $GAXY $TLSS $VYST $TOPS $TPTW $OPTI $PCTL $CCTL $CTS $HTBX $BOXL $TSLA $MSFT $ABML $ETRF $NAK $PMCB $BRTXQ $HTBX $TRIL $RNWF $TSOI $ESYL $HEMP

Get 30% Trading Bonus
Get a special offer now
offers link  https://t.co/fZJ3L2iaO3 https://t.co/QXyNYQ8Y4l",Forex news offers,07/09/2020,4,en,Tweet,0,0,video
MSFT,"ID2020 has teamed up with $msft, @gavi and @Accenture help bridge the gap between unrestricted online identities. 

- Very interesting stuff here people. Can’t wait to see what they have in store for us.",??,07/09/2020,0,en,Reply,0,2,
MSFT,RT @thehonestcroock : Nice trade on $MSFT !! https://t.co/20SLPt7VN0,Taylor the 8th ??,07/09/2020,0,en,Retweet,0,0,
MSFT,"RT @musicnews360 : $AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube 

Clara Mae - Alright (feat Russell Dickerson) [Official Music Video]

WATCH HERE --&gt; https://t.co/pC6umh5dRP https://t.co/Ni2PjAhXoc",Powercut Music,07/09/2020,0,en,Retweet,5,0,photo
MSFT,"$ttoo $snss $msft $ibio $avgr $mrna $fmci $xspa $fb $aal $evfm $novn $idex $amd $kodk $mara $aapl $wkhs $lca $gevo $shll $spy $tsla $nio $rkt $nkla  $vxrt $ktov $spaq

WE ALERTED $SRNE at $7 RAN TO $19 (170% GAIN!)

Daily Alerts

$15 ONE TIME FEE

BEAT THAT
???? 
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,"RT @Tickeron : $MSFT enters an Uptrend as Momentum Indicator exceeded the 0 level on August 21, 2020. View odds for this and other indicators: https://t.co/6R0vy6QuBG #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/kF6UOUyd5S",tradersreport,07/09/2020,0,en,Retweet,10,0,photo
MSFT,"$AAPL $TSLA $MSFT $SPY $AMZN $NVDA $FB $GOOG $DIS $INO $INTC $BAC $JNJ $SQ $SHOP $WMT $V $HD #music #entertainment #musicvideo #listentothis #youtube 

Clara Mae - Alright (feat Russell Dickerson) [Official Music Video]

WATCH HERE --&gt; https://t.co/pC6umh5dRP https://t.co/Ni2PjAhXoc",Music News 360,07/09/2020,1,en,Tweet,5,0,photo
MSFT,"$MSFT enters an Uptrend as Momentum Indicator exceeded the 0 level on August 21, 2020. View odds for this and other indicators: https://t.co/6R0vy6QuBG #Microsoft #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/kF6UOUyd5S",Tickeron,07/09/2020,1,en,Tweet,10,0,photo
MSFT,RT @TheLioncom : Stay away from the large cap tech bubble  - surreal crash implosions coming. https://t.co/TrOHvOQZbg $AAPL $TSLA $AMZN $FB $MSFT $AMD $NFLX $IBM $INTC $BABA $NVDA $GOOG https://t.co/jfrfE2xQ6m,Olanie J. Trades,07/09/2020,0,en,Retweet,0,0,photo
MSFT,"RT @OffersForex : 30% Trading Bonus
Up to 50% SPREAD REDUCTION
Get a special offer now
offers link  https://t.co/fZJ3L2iaO3

$AAPL $ZM $MESO $TSLA $NFLX $KODK $XTRM $BA $KNDI $NIO $PASO $ABT $WKHS $NVDA $WMT $PSV $TWTR $MARK $GE $AMD $MSFT $FB $IGEN $IDEX $SRNE $M $BABA $DIS $IBIO $ADGS https://t.co/68b4H6AcFs",Forex news offers,07/09/2020,0,en,Retweet,0,0,photo
MSFT,"If I’m Long on A growth stock..

These are still considered growth stocks aren’t they??? [insert-debate]

Which company will generate more asset growth for your portfolio of the next two years?  Choose 1 ??

$IBM $MSFT $AMD $GOOG $TSLA $AAPL $NKLA $SPCE $GEVO ?? ??",Datadriven,07/09/2020,0,en,Tweet,0,0,
MSFT,"$msft $rlftf $nkla $rkt $kodk $mara $ibio $aapl $mark $gevo $xspa $fb $uavs $evfm $ttoo $ktov $shll $nkla $snss $vxrt $tsla $spaq $spy $wkhs $idex $aal $srne $novn

WE ALERTED $VVPR at $4.48 RAN TO $12 (167% GAIN!)

Daily Alerts

$15 ONE TIME FEE

BEAT THAT  
????
??LINK IN BIO??",The Right Stock Alerts,07/09/2020,0,en,Tweet,0,0,
MSFT,RT @TicTocTick : Free plan ?? $SPX $QQQ $SPY $AAPL $BABA $NFLX $BA $COST $TSLA $SQ $FB $GLD $BAC $MRNA $ZM $PTON $NVAX $NVDA $PYPL $NKLA $AMD $AMZN $MSFT #StockstoWatch #daytrading $SNAP $CCL $DAL $BABA $TWTR $NOK $CSCO $PENN $INTC $ACB $CRON $LUV $INO $NIO $VIX $F $GE $TWTR $RCL $MU $DIS $PLAY https://t.co/5n0sFaH9yY,cb,07/09/2020,0,en,Retweet,2,0,
